TF	motif_token	p_value	q_value	target_with_motif	target_total	background_with_motif	background_total	log2_odds_ratio	motif_enriched_q1e-5	system	sample_id	sample_slug
ZNF341	JASPAR2024|000712|MA1655.2	0.1	0.3622	3584.0	3584.0	27538.5	27556.0	2.228292625670853	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZBTB18	JASPAR2024|000681|MA0698.2	0.1	0.3622	2087.0	3584.0	15735.7	27556.0	0.06646067226979403	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF75D	JASPAR2024|000169|MA1601.2	0.1	0.3622	2529.0	3584.0	19168.7	27556.0	0.06849989818981585	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
XBP1	JASPAR2024|000675|MA0844.2	1.0	0.3622	1655.0	3584.0	12440.9	27556.0	0.05992937591466347	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
NR3C2	JASPAR2024|000539|MA0727.2	1.0	0.3622	261.0	3584.0	1864.4	27556.0	0.11633413736616609	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
FOXA3	JASPAR2024|000358|MA1683.2	1.0	0.7598	3176.0	3584.0	24364.1	27556.0	0.026956832230104966	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ETV1	JASPAR2024|000652|MA1966.2	1.0	0.8894	3468.0	3584.0	26655.0	27556.0	0.009948082266970274	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
FOXA1	JASPAR2024|000356|MA0148.5	1.0	1.0	2872.0	3584.0	22123.5	27556.0	-0.014446321450591916	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
HNF4A	JASPAR2024|000409|MA1494.2	1.0	1.0	398.0	3584.0	3107.7	27556.0	-0.023708618490446434	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
CEBPA	JASPAR2024|000234|MA0102.5	1.0	1.0	2572.0	3584.0	19849.6	27556.0	-0.01967452954366104	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
FOXA2	JASPAR2024|000357|MA0047.4	1.0	1.0	2780.0	3584.0	21470.8	27556.0	-0.02973441030300183	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF281	JASPAR2024|000706|MA1630.3	1.0	1.0	2928.0	3584.0	22602.1	27556.0	-0.0324115023624515	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
HNF4A	JASPAR2024|000410|MA0114.5	1.0	1.0	3437.0	3584.0	26472.0	27556.0	-0.06681963389840657	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ELF3	JASPAR2024|000276|MA0640.3	1.0	1.0	3568.0	3584.0	27454.4	27556.0	-0.3142290422813137	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
NKX2-1	JASPAR2024|000822|MA1994.2	1.0	1.0	3397.0	3584.0	26220.9	27556.0	-0.11567376137722163	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ETV1	JASPAR2024|000311|MA0761.3	1.0	1.0	3553.0	3584.0	27363.7	27556.0	-0.3312957573164179	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
GATA6	JASPAR2024|000382|MA1104.3	1.0	1.0	2916.0	3584.0	22656.7	27556.0	-0.08393620609495162	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF444	CIS-BP2.00|000420|M04529_2.00	0.001	0.0016	1379.0	3582.0	9809.9	27517.0	0.17633338386395417	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF141	CIS-BP2.00|000653|M07586_2.00	0.1	0.0911	2624.0	3582.0	19789.9	27517.0	0.09648381206756537	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF19	CIS-BP2.00|000670|M07603_2.00	0.1	0.1289	3573.0	3582.0	27418.9	27517.0	0.43580091948043215	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF33A	CIS-BP2.00|000762|M07695_2.00	1.0	0.3359	3271.0	3582.0	25026.4	27517.0	0.06402344397601147	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	1.0	1212.0	3582.0	9460.7	27517.0	-0.034759485408240136	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	1.0	753.0	3582.0	5915.6	27517.0	-0.04042785361626472	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	1.0	3053.0	3582.0	23733.2	27517.0	-0.12107740544826186	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	549.0	3582.0	4548.7	27517.0	-0.12880120714509463	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
NFATC4	JASPAR2024|000506|MA1525.3	1e-05	0.0	2613.0	3584.0	19078.2	27490.0	0.246306592797779	TRUE	patient	TCGA-86-A4D0	TCGA-86-A4D0
CREB3L2	JASPAR2024|000025|MA0608.1	0.01	0.0371	1858.0	3584.0	13628.2	27490.0	0.1308070454497831	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
CEBPA	JASPAR2024|000234|MA0102.5	0.01	0.0371	2657.0	3584.0	19836.1	27490.0	0.14484693617908131	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
FOXD2	JASPAR2024|000361|MA0847.4	0.1	0.0592	1378.0	3584.0	10059.7	27490.0	0.11431931794981019	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
ETV1	JASPAR2024|000311|MA0761.3	0.1	0.0745	3568.0	3584.0	27283.5	27490.0	0.7144273480205258	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
XBP1	JASPAR2024|000675|MA0844.2	0.1	0.0745	1673.0	3584.0	12353.7	27490.0	0.10122200347468643	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
ELF3	JASPAR2024|000276|MA0640.3	0.1	0.0745	3577.0	3584.0	27376.8	27490.0	0.9862413481048734	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
HNF4A	JASPAR2024|000410|MA0114.5	0.1	0.124	3462.0	3584.0	26401.4	27490.0	0.22152699261753597	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
NKX2-1	JASPAR2024|000822|MA1994.2	0.1	0.1451	3430.0	3584.0	26153.4	27490.0	0.1828933017647658	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
ZNF75D	JASPAR2024|000169|MA1601.2	1.0	0.2141	2516.0	3584.0	19024.4	27490.0	0.06771225399750896	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
CEBPB	JASPAR2024|000235|MA0466.4	1.0	0.2237	248.0	3584.0	1764.1	27490.0	0.11881874687657679	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
NR3C2	JASPAR2024|000539|MA0727.2	1.0	0.2237	259.0	3584.0	1850.7	27490.0	0.11208750654004473	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	0.4238	2066.0	3584.0	15697.3	27490.0	0.031935307705145084	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
HNF4A	JASPAR2024|000409|MA1494.2	1.0	0.5848	410.0	3584.0	3101.7	27490.0	0.02377991869719467	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
ETV1	JASPAR2024|000652|MA1966.2	1.0	0.6728	3469.0	3584.0	26597.6	27490.0	0.01208223807091341	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
FOXA2	JASPAR2024|000357|MA0047.4	1.0	0.9181	2777.0	3584.0	21394.8	27490.0	-0.029177354122642576	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
ZNF341	JASPAR2024|000712|MA1655.2	1.0	0.9419	3581.0	3584.0	27469.1	27490.0	-0.32701608606924726	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
FOXA3	JASPAR2024|000358|MA1683.2	1.0	0.9419	3154.0	3584.0	24291.1	27490.0	-0.051258030619493695	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
FOXA1	JASPAR2024|000356|MA0148.5	1.0	0.9419	2855.0	3584.0	22055.9	27490.0	-0.052188076754183195	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
GATA6	JASPAR2024|000382|MA1104.3	1.0	0.9419	2910.0	3584.0	22515.2	27490.0	-0.06869923679405145	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
ZNF281	JASPAR2024|000706|MA1630.3	1.0	0.9854	2881.0	3584.0	22482.3	27490.0	-0.13225994648111822	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
ZNF444	CIS-BP2.00|000420|M04529_2.00	0.01	0.0274	1331.0	3582.0	9642.3	27478.0	0.12945020210436461	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
ZNF19	CIS-BP2.00|000670|M07603_2.00	0.1	0.0537	3574.0	3582.0	27339.1	27478.0	1.1004451317653432	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
ZNF33A	CIS-BP2.00|000762|M07695_2.00	0.1	0.1157	3289.0	3582.0	24993.5	27478.0	0.1561718546636139	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	0.2282	2608.0	3582.0	19750.8	27478.0	0.0666497233570582	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	0.691	1228.0	3582.0	9359.2	27478.0	0.014470162163497755	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	0.691	773.0	3582.0	5878.5	27478.0	0.016548425864768193	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	1.0	3029.0	3582.0	23663.3	27478.0	-0.1804266879322005	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	519.0	3582.0	4538.0	27478.0	-0.22237582360678473	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
NFATC4	JASPAR2024|000506|MA1525.3	0.0001	0.0006	2607.0	3584.0	19171.2	27517.0	0.2157290583304121	FALSE	patient	TCGA-86-A4P7	TCGA-86-A4P7
FOXA1	JASPAR2024|000356|MA0148.5	0.01	0.0115	2951.0	3584.0	22101.6	27517.0	0.19112137166501952	FALSE	patient	TCGA-86-A4P7	TCGA-86-A4P7
FOXD2	JASPAR2024|000361|MA0847.4	0.01	0.0115	1403.0	3584.0	10097.6	27517.0	0.15036106284824047	FALSE	patient	TCGA-86-A4P7	TCGA-86-A4P7
XBP1	JASPAR2024|000675|MA0844.2	0.01	0.0115	1701.0	3584.0	12399.6	27517.0	0.13929711414653195	FALSE	patient	TCGA-86-A4P7	TCGA-86-A4P7
CEBPB	JASPAR2024|000235|MA0466.4	0.01	0.0156	267.0	3584.0	1740.1	27517.0	0.25596448024701607	FALSE	patient	TCGA-86-A4P7	TCGA-86-A4P7
FOXA3	JASPAR2024|000358|MA1683.2	0.01	0.0169	3218.0	3584.0	24329.3	27517.0	0.20259294398693198	FALSE	patient	TCGA-86-A4P7	TCGA-86-A4P7
ZNF75D	JASPAR2024|000169|MA1601.2	0.1	0.031	2555.0	3584.0	19126.7	27517.0	0.1229163385438202	FALSE	patient	TCGA-86-A4P7	TCGA-86-A4P7
FOXA2	JASPAR2024|000357|MA0047.4	0.1	0.0462	2845.0	3584.0	21441.6	27517.0	0.12478395000774987	FALSE	patient	TCGA-86-A4P7	TCGA-86-A4P7
ELF3	JASPAR2024|000276|MA0640.3	0.1	0.1004	3576.0	3584.0	27405.3	27517.0	0.7846051222396357	FALSE	patient	TCGA-86-A4P7	TCGA-86-A4P7
NR3C2	JASPAR2024|000539|MA0727.2	0.1	0.1283	264.0	3584.0	1844.1	27517.0	0.14883358951005185	FALSE	patient	TCGA-86-A4P7	TCGA-86-A4P7
ZNF341	JASPAR2024|000712|MA1655.2	0.1	0.141	3584.0	3584.0	27498.1	27517.0	2.3384703741346424	FALSE	patient	TCGA-86-A4P7	TCGA-86-A4P7
CREB3L2	JASPAR2024|000025|MA0608.1	0.1	0.1672	1819.0	3584.0	13662.0	27517.0	0.06370250812256638	FALSE	patient	TCGA-86-A4P7	TCGA-86-A4P7
ETV1	JASPAR2024|000311|MA0761.3	1.0	0.3513	3562.0	3584.0	27314.2	27517.0	0.23689765004174318	FALSE	patient	TCGA-86-A4P7	TCGA-86-A4P7
GATA6	JASPAR2024|000382|MA1104.3	1.0	0.5956	2952.0	3584.0	22615.9	27517.0	0.01675503182646187	FALSE	patient	TCGA-86-A4P7	TCGA-86-A4P7
NKX2-1	JASPAR2024|000822|MA1994.2	1.0	0.5956	3412.0	3584.0	26169.8	27517.0	0.02680160772721909	FALSE	patient	TCGA-86-A4P7	TCGA-86-A4P7
CEBPA	JASPAR2024|000234|MA0102.5	1.0	0.6005	2589.0	3584.0	19852.5	27517.0	0.006181003960904411	FALSE	patient	TCGA-86-A4P7	TCGA-86-A4P7
ZNF281	JASPAR2024|000706|MA1630.3	1.0	0.6102	2937.0	3584.0	22543.3	27517.0	0.0014424569413156586	FALSE	patient	TCGA-86-A4P7	TCGA-86-A4P7
ETV1	JASPAR2024|000652|MA1966.2	1.0	0.653	3464.0	3584.0	26604.6	27517.0	-0.019560076687703497	FALSE	patient	TCGA-86-A4P7	TCGA-86-A4P7
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	0.7213	2023.0	3584.0	15618.7	27517.0	-0.01858419796337862	FALSE	patient	TCGA-86-A4P7	TCGA-86-A4P7
HNF4A	JASPAR2024|000409|MA1494.2	1.0	0.8368	389.0	3584.0	3104.3	27517.0	-0.061257286210060075	FALSE	patient	TCGA-86-A4P7	TCGA-86-A4P7
HNF4A	JASPAR2024|000410|MA0114.5	1.0	0.9906	3413.0	3584.0	26418.6	27517.0	-0.2724780378333202	FALSE	patient	TCGA-86-A4P7	TCGA-86-A4P7
ZNF444	CIS-BP2.00|000420|M04529_2.00	0.01	0.0084	1362.0	3584.0	9803.5	27517.0	0.14752044549652665	FALSE	patient	TCGA-86-A4P7	TCGA-86-A4P7
ZNF33A	CIS-BP2.00|000762|M07695_2.00	1.0	0.3556	3273.0	3584.0	24989.7	27517.0	0.08812168985390294	FALSE	patient	TCGA-86-A4P7	TCGA-86-A4P7
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	0.9013	3092.0	3584.0	23716.6	27517.0	0.009063324019617592	FALSE	patient	TCGA-86-A4P7	TCGA-86-A4P7
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	0.9401	769.0	3584.0	5906.8	27517.0	-0.00022290106932108204	FALSE	patient	TCGA-86-A4P7	TCGA-86-A4P7
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	0.9551	1223.0	3584.0	9456.6	27517.0	-0.015289405009186015	FALSE	patient	TCGA-86-A4P7	TCGA-86-A4P7
ZNF19	CIS-BP2.00|000670|M07603_2.00	1.0	0.9551	3564.0	3584.0	27372.7	27517.0	-0.12062668580692652	FALSE	patient	TCGA-86-A4P7	TCGA-86-A4P7
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	0.9551	2554.0	3584.0	19754.9	27517.0	-0.03793877313469003	FALSE	patient	TCGA-86-A4P7	TCGA-86-A4P7
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	0.9918	535.0	3584.0	4508.0	27517.0	-0.15810402862717754	FALSE	patient	TCGA-86-A4P7	TCGA-86-A4P7
CEBPB	JASPAR2024|000235|MA0466.4	1e-08	0.0	308.0	3586.0	1704.2	27621.0	0.5166321538946804	TRUE	patient	TCGA-86-A4P8	TCGA-86-A4P8
XBP1	JASPAR2024|000675|MA0844.2	0.1	0.21	1674.0	3586.0	12422.0	27621.0	0.09933895216590274	FALSE	patient	TCGA-86-A4P8	TCGA-86-A4P8
NFATC4	JASPAR2024|000506|MA1525.3	0.1	0.2598	2541.0	3586.0	19194.8	27621.0	0.093773730514186	FALSE	patient	TCGA-86-A4P8	TCGA-86-A4P8
ELF3	JASPAR2024|000276|MA0640.3	0.1	0.3209	3576.0	3586.0	27503.7	27621.0	0.5448467121103905	FALSE	patient	TCGA-86-A4P8	TCGA-86-A4P8
CREB3L2	JASPAR2024|000025|MA0608.1	1.0	0.4562	1816.0	3586.0	13702.3	27621.0	0.05961009688133434	FALSE	patient	TCGA-86-A4P8	TCGA-86-A4P8
FOXD2	JASPAR2024|000361|MA0847.4	1.0	0.4562	1333.0	3586.0	10011.6	27621.0	0.05769248577959013	FALSE	patient	TCGA-86-A4P8	TCGA-86-A4P8
ZNF75D	JASPAR2024|000169|MA1601.2	1.0	0.6516	2521.0	3586.0	19252.4	27621.0	0.04082025271388371	FALSE	patient	TCGA-86-A4P8	TCGA-86-A4P8
ETV1	JASPAR2024|000311|MA0761.3	1.0	0.686	3562.0	3586.0	27412.5	27621.0	0.1487509860371393	FALSE	patient	TCGA-86-A4P8	TCGA-86-A4P8
NKX2-1	JASPAR2024|000822|MA1994.2	1.0	0.7875	3418.0	3586.0	26286.6	27621.0	0.042991512511738564	FALSE	patient	TCGA-86-A4P8	TCGA-86-A4P8
FOXA3	JASPAR2024|000358|MA1683.2	1.0	0.7875	3169.0	3586.0	24357.4	27621.0	0.024774569634363836	FALSE	patient	TCGA-86-A4P8	TCGA-86-A4P8
CEBPA	JASPAR2024|000234|MA0102.5	1.0	0.7875	2589.0	3586.0	19872.8	27621.0	0.017479551974446502	FALSE	patient	TCGA-86-A4P8	TCGA-86-A4P8
HNF4A	JASPAR2024|000410|MA0114.5	1.0	0.7875	3445.0	3586.0	26511.7	27621.0	0.02755462151440828	FALSE	patient	TCGA-86-A4P8	TCGA-86-A4P8
ZNF341	JASPAR2024|000712|MA1655.2	1.0	0.7875	3582.0	3586.0	27590.0	27621.0	-0.13777807004926124	FALSE	patient	TCGA-86-A4P8	TCGA-86-A4P8
NR3C2	JASPAR2024|000539|MA0727.2	1.0	0.8646	238.0	3586.0	1853.8	27621.0	-0.014836603317889373	FALSE	patient	TCGA-86-A4P8	TCGA-86-A4P8
FOXA2	JASPAR2024|000357|MA0047.4	1.0	0.8908	2778.0	3586.0	21464.8	27621.0	-0.020790598024571064	FALSE	patient	TCGA-86-A4P8	TCGA-86-A4P8
ETV1	JASPAR2024|000652|MA1966.2	1.0	0.8908	3463.0	3586.0	26704.9	27621.0	-0.05504767058227459	FALSE	patient	TCGA-86-A4P8	TCGA-86-A4P8
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	0.8908	2021.0	3586.0	15664.1	27621.0	-0.020801509335378335	FALSE	patient	TCGA-86-A4P8	TCGA-86-A4P8
HNF4A	JASPAR2024|000409|MA1494.2	1.0	0.8908	393.0	3586.0	3115.5	27621.0	-0.045335029134862564	FALSE	patient	TCGA-86-A4P8	TCGA-86-A4P8
FOXA1	JASPAR2024|000356|MA0148.5	1.0	0.8908	2849.0	3586.0	22098.4	27621.0	-0.050430567405736204	FALSE	patient	TCGA-86-A4P8	TCGA-86-A4P8
GATA6	JASPAR2024|000382|MA1104.3	1.0	0.8908	2925.0	3586.0	22710.9	27621.0	-0.06457526874193081	FALSE	patient	TCGA-86-A4P8	TCGA-86-A4P8
ZNF281	JASPAR2024|000706|MA1630.3	1.0	0.9792	2901.0	3586.0	22707.3	27621.0	-0.12658910303915547	FALSE	patient	TCGA-86-A4P8	TCGA-86-A4P8
ZNF444	CIS-BP2.00|000420|M04529_2.00	0.0001	0.0005	1401.0	3584.0	9926.7	27615.0	0.19370662956213489	FALSE	patient	TCGA-86-A4P8	TCGA-86-A4P8
ZNF19	CIS-BP2.00|000670|M07603_2.00	0.1	0.1984	3573.0	3584.0	27472.5	27615.0	0.6937046155026397	FALSE	patient	TCGA-86-A4P8	TCGA-86-A4P8
ZNF141	CIS-BP2.00|000653|M07586_2.00	0.1	0.2253	2617.0	3584.0	19864.9	27615.0	0.07797803136006703	FALSE	patient	TCGA-86-A4P8	TCGA-86-A4P8
ZNF33A	CIS-BP2.00|000762|M07695_2.00	1.0	0.4103	3274.0	3584.0	25102.2	27615.0	0.07842170523055858	FALSE	patient	TCGA-86-A4P8	TCGA-86-A4P8
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	0.7911	1234.0	3584.0	9496.9	27615.0	0.0028261188606679656	FALSE	patient	TCGA-86-A4P8	TCGA-86-A4P8
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	1.0	3072.0	3584.0	23807.3	27615.0	-0.060464057659350916	FALSE	patient	TCGA-86-A4P8	TCGA-86-A4P8
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	1.0	738.0	3584.0	5863.6	27615.0	-0.055359460587377396	FALSE	patient	TCGA-86-A4P8	TCGA-86-A4P8
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	531.0	3584.0	4573.4	27615.0	-0.18954677118779212	FALSE	patient	TCGA-86-A4P8	TCGA-86-A4P8
CEBPB	JASPAR2024|000235|MA0466.4	1e-06	0.0	295.0	3584.0	1700.5	27472.0	0.44471117654082876	TRUE	patient	TCGA-91-A4BC	TCGA-91-A4BC
CREB3L2	JASPAR2024|000025|MA0608.1	0.0001	0.0006	1908.0	3584.0	13741.0	27472.0	0.18593643945016247	FALSE	patient	TCGA-91-A4BC	TCGA-91-A4BC
ELF3	JASPAR2024|000276|MA0640.3	0.001	0.004	3580.0	3584.0	27353.5	27472.0	1.7913739190826428	FALSE	patient	TCGA-91-A4BC	TCGA-91-A4BC
XBP1	JASPAR2024|000675|MA0844.2	0.001	0.004	1721.0	3584.0	12461.5	27472.0	0.15413582917406723	FALSE	patient	TCGA-91-A4BC	TCGA-91-A4BC
FOXD2	JASPAR2024|000361|MA0847.4	0.01	0.0161	1377.0	3584.0	9961.5	27472.0	0.1333930388534995	FALSE	patient	TCGA-91-A4BC	TCGA-91-A4BC
ETV1	JASPAR2024|000311|MA0761.3	0.1	0.0365	3569.0	3584.0	27268.5	27472.0	0.7847611434970367	FALSE	patient	TCGA-91-A4BC	TCGA-91-A4BC
NR3C2	JASPAR2024|000539|MA0727.2	0.1	0.103	271.0	3584.0	1861.6	27472.0	0.17242367884982704	FALSE	patient	TCGA-91-A4BC	TCGA-91-A4BC
NFATC4	JASPAR2024|000506|MA1525.3	0.1	0.1859	2526.0	3584.0	19048.3	27472.0	0.07803038727065933	FALSE	patient	TCGA-91-A4BC	TCGA-91-A4BC
FOXA2	JASPAR2024|000357|MA0047.4	1.0	0.3767	2820.0	3584.0	21424.5	27472.0	0.05859737057790637	FALSE	patient	TCGA-91-A4BC	TCGA-91-A4BC
HNF4A	JASPAR2024|000409|MA1494.2	1.0	0.4701	417.0	3584.0	3083.1	27472.0	0.060070212127596605	FALSE	patient	TCGA-91-A4BC	TCGA-91-A4BC
FOXA1	JASPAR2024|000356|MA0148.5	1.0	0.6215	2888.0	3584.0	22050.8	27472.0	0.028078718179157514	FALSE	patient	TCGA-91-A4BC	TCGA-91-A4BC
ZNF75D	JASPAR2024|000169|MA1601.2	1.0	0.6215	2509.0	3584.0	19139.4	27472.0	0.02273432726335919	FALSE	patient	TCGA-91-A4BC	TCGA-91-A4BC
FOXA3	JASPAR2024|000358|MA1683.2	1.0	0.6215	3176.0	3584.0	24285.9	27472.0	0.02897122249580702	FALSE	patient	TCGA-91-A4BC	TCGA-91-A4BC
CEBPA	JASPAR2024|000234|MA0102.5	1.0	0.6715	2588.0	3584.0	19806.6	27472.0	0.007684024138970152	FALSE	patient	TCGA-91-A4BC	TCGA-91-A4BC
NKX2-1	JASPAR2024|000822|MA1994.2	1.0	0.6715	3416.0	3584.0	26172.0	27472.0	0.010785197333665312	FALSE	patient	TCGA-91-A4BC	TCGA-91-A4BC
ETV1	JASPAR2024|000652|MA1966.2	1.0	0.7194	3467.0	3584.0	26580.3	27472.0	-0.013710346950555438	FALSE	patient	TCGA-91-A4BC	TCGA-91-A4BC
ZNF341	JASPAR2024|000712|MA1655.2	1.0	0.7194	3582.0	3584.0	27453.9	27472.0	-0.042696151429484144	FALSE	patient	TCGA-91-A4BC	TCGA-91-A4BC
GATA6	JASPAR2024|000382|MA1104.3	1.0	0.7249	2938.0	3584.0	22570.1	27472.0	-0.018527039902058638	FALSE	patient	TCGA-91-A4BC	TCGA-91-A4BC
HNF4A	JASPAR2024|000410|MA0114.5	1.0	0.834	3435.0	3584.0	26387.9	27472.0	-0.08236620473553799	FALSE	patient	TCGA-91-A4BC	TCGA-91-A4BC
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	0.834	2041.0	3584.0	15805.3	27472.0	-0.03457160192305847	FALSE	patient	TCGA-91-A4BC	TCGA-91-A4BC
ZNF281	JASPAR2024|000706|MA1630.3	1.0	0.997	2871.0	3584.0	22493.9	27472.0	-0.16693464560715843	FALSE	patient	TCGA-91-A4BC	TCGA-91-A4BC
ZNF444	CIS-BP2.00|000420|M04529_2.00	0.0001	0.0003	1378.0	3587.0	9700.9	27451.0	0.19098226578870892	FALSE	patient	TCGA-91-A4BC	TCGA-91-A4BC
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	0.4042	1247.0	3587.0	9361.7	27451.0	0.04248001812482422	FALSE	patient	TCGA-91-A4BC	TCGA-91-A4BC
ZNF33A	CIS-BP2.00|000762|M07695_2.00	1.0	0.4158	3282.0	3587.0	25047.6	27451.0	0.04429834030290955	FALSE	patient	TCGA-91-A4BC	TCGA-91-A4BC
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	0.4158	2599.0	3587.0	19760.6	27451.0	0.033482366887582056	FALSE	patient	TCGA-91-A4BC	TCGA-91-A4BC
ZNF19	CIS-BP2.00|000670|M07603_2.00	1.0	0.6075	3567.0	3587.0	27327.0	27451.0	-0.334918221652526	FALSE	patient	TCGA-91-A4BC	TCGA-91-A4BC
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	0.7514	767.0	3587.0	5872.7	27451.0	-0.00031631461711502796	FALSE	patient	TCGA-91-A4BC	TCGA-91-A4BC
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	1.0	3055.0	3587.0	23632.9	27451.0	-0.1091564357669698	FALSE	patient	TCGA-91-A4BC	TCGA-91-A4BC
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	543.0	3587.0	4552.7	27451.0	-0.15553411243590293	FALSE	patient	TCGA-91-A4BC	TCGA-91-A4BC
CEBPB	JASPAR2024|000235|MA0466.4	0.0001	0.0007	282.0	3583.0	1709.4	27571.0	0.3720566936653915	FALSE	patient	TCGA-91-A4BD	TCGA-91-A4BD
NFATC4	JASPAR2024|000506|MA1525.3	0.0001	0.0009	2599.0	3583.0	19211.8	27571.0	0.20026387757442182	FALSE	patient	TCGA-91-A4BD	TCGA-91-A4BD
XBP1	JASPAR2024|000675|MA0844.2	0.001	0.0009	1720.0	3583.0	12396.1	27571.0	0.1766031284959526	FALSE	patient	TCGA-91-A4BD	TCGA-91-A4BD
FOXD2	JASPAR2024|000361|MA0847.4	0.001	0.0017	1392.0	3583.0	9953.4	27571.0	0.16948319743436957	FALSE	patient	TCGA-91-A4BD	TCGA-91-A4BD
CEBPA	JASPAR2024|000234|MA0102.5	0.01	0.0311	2646.0	3583.0	19861.9	27571.0	0.13188301753946807	FALSE	patient	TCGA-91-A4BD	TCGA-91-A4BD
