TF	motif_token	p_value	q_value	target_with_motif	target_total	background_with_motif	background_total	log2_odds_ratio	motif_enriched_q1e-5	system	sample_id	sample_slug
FOXA2	CIS-BP2.00|000889|M07959_2.00	0.01	0.0112	2218.0	3581.0	16385.9	27552.0	0.14896089736877788	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
CEBPB	JASPAR2024|000235|MA0466.4	0.01	0.0112	264.0	3581.0	1701.9	27552.0	0.2757989670955067	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
XBP1	CIS-BP2.00|000375|M04231_2.00	0.01	0.0255	3315.0	3581.0	25132.5	27552.0	0.26051508074715357	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
FOXD2	CIS-BP2.00|000235|M03042_2.00	0.1	0.0837	1361.0	3581.0	9998.9	27552.0	0.10616591300180415	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ELF3	JASPAR2024|000276|MA0640.3	0.1	0.1018	3577.0	3581.0	27412.2	27552.0	2.0246254366755148	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
NFATC4	JASPAR2024|000506|MA1525.3	0.1	0.1294	2537.0	3581.0	19104.2	27552.0	0.10340069754392803	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ETV1	JASPAR2024|000311|MA0761.3	0.1	0.1384	3567.0	3581.0	27323.7	27552.0	1.0427683243964436	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ZNF341	JASPAR2024|000712|MA1655.2	0.1	0.217	3584.0	3581.0	27501.7	27552.0	3.7270533595700623	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ZNF33A	CIS-BP2.00|000762|M07695_2.00	1.0	0.3364	3283.0	3581.0	25053.4	27552.0	0.13387695777193034	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
FOXA1	JASPAR2024|000356|MA0148.5	1.0	0.4189	2905.0	3581.0	22122.8	27552.0	0.07600240958753746	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	0.4189	2603.0	3581.0	19787.0	27552.0	0.06237002443362352	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
NR3C2	JASPAR2024|000539|MA0727.2	1.0	0.4254	258.0	3581.0	1872.0	27552.0	0.09316850000405326	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
CEBPA	JASPAR2024|000234|MA0102.5	1.0	0.4254	2607.0	3581.0	19833.6	27552.0	0.058417400087892826	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	0.4506	2075.0	3581.0	15747.2	27552.0	0.04655182930978176	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ZNF19	CIS-BP2.00|000670|M07603_2.00	1.0	0.4533	3569.0	3581.0	27376.3	27552.0	0.8780540076104515	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
NKX2-1	JASPAR2024|000822|MA1994.2	1.0	0.4806	3422.0	3581.0	26205.7	27552.0	0.14112157128037128	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
FOXA3	JASPAR2024|000358|MA1683.2	1.0	0.5882	3182.0	3581.0	24358.6	27552.0	0.06282332338501818	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
HNF4A	JASPAR2024|000409|MA1494.2	1.0	0.5922	414.0	3581.0	3111.2	27552.0	0.03964552823399738	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
FOXA2	JASPAR2024|000357|MA0047.4	1.0	0.633	2806.0	3581.0	21476.9	27552.0	0.033852813257614245	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
CEBPB	CIS-BP2.00|000866|M07830_2.00	1.0	0.6969	1577.0	3581.0	12057.5	27552.0	0.01620970815495174	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ZNF75D	CIS-BP2.00|000750|M07683_2.00	1.0	0.6969	2242.0	3581.0	17169.5	27552.0	0.017746711961351885	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
CEBPA	CIS-BP2.00|000926|M08076_2.00	1.0	0.6972	1326.0	3581.0	10148.3	27552.0	0.012303737899486494	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	0.7233	1230.0	3581.0	9429.3	27552.0	0.008201961368456627	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
HNF4A	JASPAR2024|000410|MA0114.5	1.0	0.7348	3444.0	3581.0	26441.7	27552.0	0.07361982710833549	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ZNF75D	JASPAR2024|000169|MA1601.2	1.0	0.8927	2494.0	3581.0	19215.6	27552.0	-0.006997359989790748	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ETV1	CIS-BP2.00|000457|M04708_2.00	1.0	0.9091	3575.0	3581.0	27456.9	27552.0	0.9375208833072652	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ZNF281	JASPAR2024|000706|MA1630.3	1.0	0.963	2927.0	3581.0	22574.0	27552.0	-0.019706925280391266	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ZNF281	CIS-BP2.00|001020|M08321_2.00	1.0	0.9932	2921.0	3581.0	22551.2	27552.0	-0.027782316659117536	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ZBTB18	CIS-BP2.00|000988|M08257_2.00	1.0	0.9932	3136.0	3581.0	24183.8	27552.0	-0.028148694754632362	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	1.0	748.0	3581.0	5914.4	27552.0	-0.04936283962825949	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	1.0	3063.0	3581.0	23668.8	27552.0	-0.04474841516452607	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
GATA6	JASPAR2024|000382|MA1104.3	1.0	1.0	2922.0	3581.0	22629.4	27552.0	-0.052832799690751095	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
NFATC4	CIS-BP2.00|000101|M01306_2.00	1.0	1.0	3584.0	3581.0	27521.6	27552.0	3.0087881751121968	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
NR3C2	CIS-BP2.00|000154|M02395_2.00	1.0	1.0	3584.0	3581.0	27521.6	27552.0	3.0087881751121968	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ETV1	JASPAR2024|000652|MA1966.2	1.0	1.0	3454.0	3581.0	26616.5	27552.0	-0.06978787467781421	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
HNF4A	CIS-BP2.00|000974|M08219_2.00	1.0	1.0	3255.0	3581.0	25236.2	27552.0	-0.12790500748040398	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
GATA6	CIS-BP2.00|000947|M08124_2.00	1.0	1.0	2627.0	3581.0	20560.2	27552.0	-0.0951767320904605	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ZNF341	CIS-BP2.00|001017|M08310_2.00	1.0	1.0	3572.0	3581.0	27478.2	27552.0	0.02405495586515039	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	529.0	3581.0	4540.6	27552.0	-0.18602231182843773	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ELF3	CIS-BP2.00|000227|M03002_2.00	1e-14	0.0	1567.0	3584.0	10287.5	27536.0	0.38144694671716145	TRUE	patient	TCGA-4B-A93V	TCGA-4B-A93V
FOXA3	CIS-BP2.00|000469|M04831_2.00	1e-13	0.0	199.0	3584.0	867.0	27536.0	0.8572749418773574	TRUE	patient	TCGA-4B-A93V	TCGA-4B-A93V
FOXD2	JASPAR2024|000361|MA0847.4	1e-05	0.0001	1437.0	3584.0	10072.4	27536.0	0.21481702429616512	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ZNF444	CIS-BP2.00|000420|M04529_2.00	0.0001	0.0008	1388.0	3584.0	9816.8	27536.0	0.19027664912101386	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
XBP1	JASPAR2024|000675|MA0844.2	0.001	0.0014	1727.0	3584.0	12433.2	27536.0	0.17593163082354266	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
CEBPB	JASPAR2024|000235|MA0466.4	0.001	0.0016	277.0	3584.0	1719.1	27536.0	0.33301731759929054	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
XBP1	CIS-BP2.00|000375|M04231_2.00	0.001	0.0051	3327.0	3584.0	25154.3	27536.0	0.2913270559089092	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
FOXA1	CIS-BP2.00|000890|M07960_2.00	0.001	0.0058	1936.0	3584.0	14158.1	27536.0	0.1505245814062191	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
CEBPB	CIS-BP2.00|000866|M07830_2.00	0.01	0.0059	1668.0	3584.0	12112.0	27536.0	0.14880474652703585	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
NFATC4	JASPAR2024|000506|MA1525.3	0.01	0.0098	2554.0	3584.0	19010.1	27536.0	0.15290100809071078	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
FOXD2	CIS-BP2.00|000235|M03042_2.00	0.01	0.014	1384.0	3584.0	10024.5	27536.0	0.13627530492368534	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
CEBPA	CIS-BP2.00|000926|M08076_2.00	0.01	0.0164	1404.0	3584.0	10194.4	27536.0	0.1318286185988034	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
CREB3L2	CIS-BP2.00|000117|M01812_2.00	0.01	0.0214	1872.0	3584.0	13798.6	27536.0	0.12244904354453878	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
FOXA2	CIS-BP2.00|000889|M07959_2.00	0.01	0.0224	2211.0	3584.0	16424.2	27536.0	0.12345876566650063	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
CREB3L2	JASPAR2024|000025|MA0608.1	0.1	0.0332	1856.0	3584.0	13724.7	27536.0	0.11213888833100444	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ETV1	CIS-BP2.00|000457|M04708_2.00	0.1	0.0826	3581.0	3584.0	27466.7	27536.0	1.3787262065161663	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ZNF19	CIS-BP2.00|000670|M07603_2.00	0.1	0.1567	3572.0	3584.0	27385.5	27536.0	0.6561159046353235	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
FOXA1	JASPAR2024|000356|MA0148.5	0.1	0.2284	2910.0	3584.0	22103.9	27536.0	0.08475782588806946	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ELF3	JASPAR2024|000276|MA0640.3	1.0	0.6145	3572.0	3584.0	27415.8	27536.0	0.3313977089307338	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	0.6145	2079.0	3584.0	15821.5	27536.0	0.03241895408646004	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
FOXA2	JASPAR2024|000357|MA0047.4	1.0	0.6992	2809.0	3584.0	21481.7	27536.0	0.030124177339143854	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	0.7829	772.0	3584.0	5863.8	27536.0	0.02160182395339142	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ETV1	JASPAR2024|000311|MA0761.3	1.0	0.8599	3559.0	3584.0	27327.5	27536.0	0.09430041640400084	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
FOXA3	JASPAR2024|000358|MA1683.2	1.0	0.8599	3173.0	3584.0	24343.3	27536.0	0.01663094182307223	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ZNF33A	CIS-BP2.00|000762|M07695_2.00	1.0	0.8866	3269.0	3584.0	25098.3	27536.0	0.009628100822192266	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
CEBPA	JASPAR2024|000234|MA0102.5	1.0	0.9176	2589.0	3584.0	19888.8	27536.0	0.00028567196347553973	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
NR3C2	JASPAR2024|000539|MA0727.2	1.0	0.9176	242.0	3584.0	1862.2	27536.0	-1.3207999752851002e-05	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
HNF4A	JASPAR2024|000410|MA0114.5	1.0	0.9176	3444.0	3584.0	26459.4	27536.0	-0.002930963023606609	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ZNF75D	JASPAR2024|000169|MA1601.2	1.0	0.9329	2490.0	3584.0	19164.6	27536.0	-0.008691085165194063	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ZNF341	CIS-BP2.00|001017|M08310_2.00	1.0	1.0	3578.0	3584.0	27489.2	27536.0	-0.0781357174702276	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
NKX2-1	JASPAR2024|000822|MA1994.2	1.0	1.0	3410.0	3584.0	26235.8	27536.0	-0.045519800673059836	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
HNF4A	CIS-BP2.00|000974|M08219_2.00	1.0	1.0	3280.0	3584.0	25253.3	27536.0	-0.03796975708817433	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ZBTB18	CIS-BP2.00|000988|M08257_2.00	1.0	1.0	3145.0	3584.0	24231.5	27536.0	-0.034837014725973586	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ZNF75D	CIS-BP2.00|000750|M07683_2.00	1.0	1.0	2207.0	3584.0	17122.0	27536.0	-0.036938663934106046	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
HNF4A	JASPAR2024|000409|MA1494.2	1.0	1.0	390.0	3584.0	3108.1	27536.0	-0.057973206957275626	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	1.0	2557.0	3584.0	19824.1	27536.0	-0.04644412764990806	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ZNF341	JASPAR2024|000712|MA1655.2	1.0	1.0	3580.0	3584.0	27512.8	27536.0	-0.5450060649268127	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
NFATC4	CIS-BP2.00|000101|M01306_2.00	1.0	1.0	3584.0	3584.0	27533.0	27536.0	-0.13398929455088754	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
NR3C2	CIS-BP2.00|000154|M02395_2.00	1.0	1.0	3584.0	3584.0	27533.0	27536.0	-0.13398929455088754	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
GATA6	JASPAR2024|000382|MA1104.3	1.0	1.0	2921.0	3584.0	22662.9	27536.0	-0.07876364221802644	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ETV1	JASPAR2024|000652|MA1966.2	1.0	1.0	3448.0	3584.0	26623.6	27536.0	-0.2071360020394856	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
GATA6	CIS-BP2.00|000947|M08124_2.00	1.0	1.0	2632.0	3584.0	20571.5	27536.0	-0.0958442673314471	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	1.0	3041.0	3584.0	23647.8	27536.0	-0.11994556760069074	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ZNF281	JASPAR2024|000706|MA1630.3	1.0	1.0	2900.0	3584.0	22604.8	27536.0	-0.11332494437347093	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	1.0	1169.0	3584.0	9419.1	27536.0	-0.1027917624848634	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ZNF281	CIS-BP2.00|001020|M08321_2.00	1.0	1.0	2888.0	3584.0	22564.2	27536.0	-0.12995711310573912	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	534.0	3584.0	4553.2	27536.0	-0.17730907323677486	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
FOXA3	CIS-BP2.00|000469|M04831_2.00	1e-23	0.0	235.0	3582.0	872.3	27517.0	1.1027956595829993	TRUE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ELF3	CIS-BP2.00|000227|M03002_2.00	1e-11	0.0	1556.0	3582.0	10441.9	27517.0	0.3287983462162799	TRUE	patient	TCGA-73-A9RS	TCGA-73-A9RS
CEBPB	JASPAR2024|000235|MA0466.4	1e-06	0.0	296.0	3582.0	1719.5	27517.0	0.43633077928328373	TRUE	patient	TCGA-73-A9RS	TCGA-73-A9RS
FOXD2	JASPAR2024|000361|MA0847.4	0.0001	0.0006	1422.0	3582.0	10062.4	27517.0	0.19166591224079274	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF444	CIS-BP2.00|000420|M04529_2.00	0.001	0.0017	1379.0	3582.0	9809.9	27517.0	0.17633338386395417	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
FOXD2	CIS-BP2.00|000235|M03042_2.00	0.001	0.0019	1411.0	3582.0	10069.3	27517.0	0.17158035834177834	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
XBP1	CIS-BP2.00|000375|M04231_2.00	0.001	0.0034	3326.0	3582.0	25154.8	27517.0	0.2846202697794062	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
FOXA1	CIS-BP2.00|000890|M07960_2.00	0.01	0.0145	1917.0	3582.0	14090.6	27517.0	0.13361323997517496	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
CREB3L2	CIS-BP2.00|000117|M01812_2.00	0.01	0.019	1871.0	3582.0	13766.0	27517.0	0.12736093608078572	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
CREB3L2	JASPAR2024|000025|MA0608.1	0.01	0.0208	1859.0	3582.0	13688.4	27517.0	0.12427419747226552	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
CEBPB	CIS-BP2.00|000866|M07830_2.00	0.01	0.0342	1645.0	3582.0	12094.0	27517.0	0.11510877619193022	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF141	CIS-BP2.00|000653|M07586_2.00	0.1	0.1235	2624.0	3582.0	19789.9	27517.0	0.09648381206756537	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF19	CIS-BP2.00|000670|M07603_2.00	0.1	0.1793	3573.0	3582.0	27418.9	27517.0	0.43580091948043215	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
CEBPA	CIS-BP2.00|000926|M08076_2.00	0.1	0.1824	1374.0	3582.0	10204.3	27517.0	0.07846456943579509	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
NFATC4	JASPAR2024|000506|MA1525.3	0.1	0.2162	2538.0	3582.0	19198.7	27517.0	0.0745649077180336	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF341	JASPAR2024|000712|MA1655.2	0.1	0.2177	3584.0	3582.0	27538.5	27517.0	-2.941632375771459	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZBTB18	JASPAR2024|000681|MA0698.2	0.1	0.2427	2087.0	3582.0	15735.7	27517.0	0.06362105637061262	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF75D	CIS-BP2.00|000750|M07683_2.00	0.1	0.2427	2267.0	3582.0	17127.5	27517.0	0.0643302556560602	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
FOXA2	CIS-BP2.00|000889|M07959_2.00	0.1	0.2427	2165.0	3582.0	16342.3	27517.0	0.06299690791200895	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF75D	JASPAR2024|000169|MA1601.2	0.1	0.2427	2529.0	3582.0	19168.7	27517.0	0.06451254998665533	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
XBP1	JASPAR2024|000675|MA0844.2	1.0	0.2449	1655.0	3582.0	12440.9	27517.0	0.05769842894503049	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
NR3C2	JASPAR2024|000539|MA0727.2	1.0	0.2464	261.0	3582.0	1864.4	27517.0	0.11501093605242453	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF33A	CIS-BP2.00|000762|M07695_2.00	1.0	0.3696	3271.0	3582.0	25026.4	27517.0	0.06402344397601147	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
FOXA3	JASPAR2024|000358|MA1683.2	1.0	0.7085	3176.0	3582.0	24364.1	27517.0	0.016304312688273856	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ETV1	JASPAR2024|000652|MA1966.2	1.0	0.8758	3468.0	3582.0	26655.0	27517.0	-0.02887259605514133	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZBTB18	CIS-BP2.00|000988|M08257_2.00	1.0	0.8917	3155.0	3582.0	24252.4	27517.0	-0.00908588429809034	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
FOXA1	JASPAR2024|000356|MA0148.5	1.0	1.0	2872.0	3582.0	22123.5	27517.0	-0.020784482189626387	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
HNF4A	JASPAR2024|000409|MA1494.2	1.0	1.0	398.0	3582.0	3107.7	27517.0	-0.025106011480188106	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
CEBPA	JASPAR2024|000234|MA0102.5	1.0	1.0	2572.0	3582.0	19849.6	27517.0	-0.024141092426722077	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ETV1	CIS-BP2.00|000457|M04708_2.00	1.0	1.0	3576.0	3582.0	27500.3	27517.0	-1.5389562990252563	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
FOXA2	JASPAR2024|000357|MA0047.4	1.0	1.0	2780.0	3582.0	21470.8	27517.0	-0.03541859513243161	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF281	JASPAR2024|000706|MA1630.3	1.0	1.0	2928.0	3582.0	22602.1	27517.0	-0.0394112111939732	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
HNF4A	JASPAR2024|000410|MA0114.5	1.0	1.0	3437.0	3582.0	26472.0	27517.0	-0.09996082364018143	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	1.0	1212.0	3582.0	9460.7	27517.0	-0.034759485408240136	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	1.0	753.0	3582.0	5915.6	27517.0	-0.04042785361626472	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ELF3	JASPAR2024|000276|MA0640.3	1.0	1.0	3568.0	3582.0	27454.4	27517.0	-0.8220868739456977	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
NKX2-1	JASPAR2024|000822|MA1994.2	1.0	1.0	3397.0	3582.0	26220.9	27517.0	-0.14295687309723415	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF341	CIS-BP2.00|001017|M08310_2.00	1.0	1.0	3576.0	3582.0	27514.2	27517.0	-3.9215559457022704	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
NFATC4	CIS-BP2.00|000101|M01306_2.00	1.0	1.0	3584.0	3582.0	27558.8	27517.0	-2.9426954470696733	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
NR3C2	CIS-BP2.00|000154|M02395_2.00	1.0	1.0	3584.0	3582.0	27558.8	27517.0	-2.9426954470696733	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ETV1	JASPAR2024|000311|MA0761.3	1.0	1.0	3553.0	3582.0	27363.7	27517.0	-0.562708431446479	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
GATA6	JASPAR2024|000382|MA1104.3	1.0	1.0	2916.0	3582.0	22656.7	27517.0	-0.09114260865213292	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
GATA6	CIS-BP2.00|000947|M08124_2.00	1.0	1.0	2638.0	3582.0	20581.0	27517.0	-0.08697304886344752	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	1.0	3053.0	3582.0	23733.2	27517.0	-0.12107740544826186	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF281	CIS-BP2.00|001020|M08321_2.00	1.0	1.0	2892.0	3582.0	22565.6	27517.0	-0.12149937989811187	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	549.0	3582.0	4548.7	27517.0	-0.12880120714509463	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
HNF4A	CIS-BP2.00|000974|M08219_2.00	1.0	1.0	3242.0	3582.0	25274.2	27517.0	-0.24261962463135608	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
FOXA3	CIS-BP2.00|000469|M04831_2.00	1e-17	0.0	216.0	3582.0	868.3	27478.0	0.9780009054423917	TRUE	patient	TCGA-86-A4D0	TCGA-86-A4D0
ELF3	CIS-BP2.00|000227|M03002_2.00	1e-09	0.0	1533.0	3582.0	10388.0	27478.0	0.2997634238579034	TRUE	patient	TCGA-86-A4D0	TCGA-86-A4D0
NFATC4	JASPAR2024|000506|MA1525.3	1e-05	0.0	2613.0	3582.0	19078.2	27478.0	0.24722024159730074	TRUE	patient	TCGA-86-A4D0	TCGA-86-A4D0
FOXA1	CIS-BP2.00|000890|M07960_2.00	0.01	0.0254	1924.0	3582.0	14098.7	27478.0	0.13904790462864977	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
CREB3L2	CIS-BP2.00|000117|M01812_2.00	0.01	0.0321	1868.0	3582.0	13702.3	27478.0	0.13179993175130578	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
CREB3L2	JASPAR2024|000025|MA0608.1	0.01	0.0321	1858.0	3582.0	13628.2	27478.0	0.131229830609447	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
CEBPA	JASPAR2024|000234|MA0102.5	0.01	0.0321	2657.0	3582.0	19836.1	27478.0	0.1456977028909319	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
ZNF444	CIS-BP2.00|000420|M04529_2.00	0.01	0.0321	1331.0	3582.0	9642.3	27478.0	0.12945020210436461	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
FOXA2	CIS-BP2.00|000889|M07959_2.00	0.01	0.0499	2197.0	3582.0	16319.7	27478.0	0.11697960758922872	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
FOXD2	JASPAR2024|000361|MA0847.4	0.1	0.053	1378.0	3582.0	10059.7	27478.0	0.11463404226218041	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
ZNF19	CIS-BP2.00|000670|M07603_2.00	0.1	0.0618	3574.0	3582.0	27339.1	27478.0	1.1004451317653432	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
ETV1	JASPAR2024|000311|MA0761.3	0.1	0.0695	3568.0	3582.0	27283.5	27478.0	0.8146838285016925	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
XBP1	JASPAR2024|000675|MA0844.2	0.1	0.0695	1673.0	3582.0	12353.7	27478.0	0.1015881048332178	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
