TF	motif_token	p_value	q_value	target_with_motif	target_total	background_with_motif	background_total	log2_odds_ratio	motif_enriched_q1e-5	system	sample_id	sample_slug
CEBPB	JASPAR2024|000235|MA0466.4	0.01	0.0183	264.0	3583.0	1701.9	27526.0	0.27347771773260465	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
XBP1	CIS-BP2.00|000375|M04231_2.00	0.01	0.0399	3315.0	3583.0	25132.5	27526.0	0.23414463030246202	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
FOXD2	CIS-BP2.00|000235|M03042_2.00	0.1	0.1078	1361.0	3583.0	9998.9	27526.0	0.1027285934816615	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ELF3	JASPAR2024|000276|MA0640.3	0.1	0.1287	3577.0	3583.0	27412.2	27526.0	1.198421114571312	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
NFATC4	JASPAR2024|000506|MA1525.3	0.1	0.1628	2537.0	3583.0	19104.2	27526.0	0.09619407732156034	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ETV1	JASPAR2024|000311|MA0761.3	0.1	0.1782	3567.0	3583.0	27323.7	27526.0	0.6823258003905132	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ZNF341	JASPAR2024|000712|MA1655.2	0.1	0.2493	3584.0	3583.0	27501.7	27526.0	2.69256498318475	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ZNF33A	CIS-BP2.00|000762|M07695_2.00	1.0	0.3505	3283.0	3583.0	25053.4	27526.0	0.10915484356079602	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
FOXA1	JASPAR2024|000356|MA0148.5	1.0	0.4232	2905.0	3583.0	22122.8	27526.0	0.06481862126800515	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	0.4369	2603.0	3583.0	19787.0	27526.0	0.054585791953524684	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
NR3C2	JASPAR2024|000539|MA0727.2	1.0	0.4569	258.0	3583.0	1872.0	27526.0	0.09083919895573173	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
CEBPA	JASPAR2024|000234|MA0102.5	1.0	0.4668	2607.0	3583.0	19833.6	27526.0	0.050591828842925	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	0.4952	2075.0	3583.0	15747.2	27526.0	0.04145690921838847	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ZNF19	CIS-BP2.00|000670|M07603_2.00	1.0	0.5076	3569.0	3583.0	27376.3	27526.0	0.4336000908514634	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
NKX2-1	JASPAR2024|000822|MA1994.2	1.0	0.5418	3422.0	3583.0	26205.7	27526.0	0.09502022943692763	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
FOXA3	JASPAR2024|000358|MA1683.2	1.0	0.6232	3182.0	3583.0	24358.6	27526.0	0.043826490747950766	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
HNF4A	JASPAR2024|000409|MA1494.2	1.0	0.6416	414.0	3583.0	3111.2	27526.0	0.03719936241477704	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
FOXA2	JASPAR2024|000357|MA0047.4	1.0	0.6792	2806.0	3583.0	21476.9	27526.0	0.02394978363200714	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
CEBPB	CIS-BP2.00|000866|M07830_2.00	1.0	0.7346	1577.0	3583.0	12057.5	27526.0	0.01234815077628475	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ZNF75D	CIS-BP2.00|000750|M07683_2.00	1.0	0.7455	2242.0	3583.0	17169.5	27526.0	0.01197706489684253	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
CEBPA	CIS-BP2.00|000926|M08076_2.00	1.0	0.7663	1326.0	3583.0	10148.3	27526.0	0.008868193821716448	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	0.7961	1230.0	3583.0	9429.3	27526.0	0.004904227767264775	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
HNF4A	JASPAR2024|000410|MA0114.5	1.0	0.8098	3444.0	3583.0	26441.7	27526.0	0.018616325008667577	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ZNF75D	JASPAR2024|000169|MA1601.2	1.0	0.9062	2494.0	3583.0	19215.6	27526.0	-0.01415446881617864	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ETV1	CIS-BP2.00|000457|M04708_2.00	1.0	0.9345	3575.0	3583.0	27456.9	27526.0	0.09257444806598963	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ZNF281	JASPAR2024|000706|MA1630.3	1.0	0.9742	2927.0	3583.0	22574.0	27526.0	-0.03166289925064458	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ZNF281	CIS-BP2.00|001020|M08321_2.00	1.0	1.0	2921.0	3583.0	22551.2	27526.0	-0.03966383687430664	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ZBTB18	CIS-BP2.00|000988|M08257_2.00	1.0	1.0	3136.0	3583.0	24183.8	27526.0	-0.04578901813045068	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	1.0	748.0	3583.0	5914.4	27526.0	-0.052115355431077315	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	1.0	3063.0	3583.0	23668.8	27526.0	-0.05999339805784648	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
GATA6	JASPAR2024|000382|MA1104.3	1.0	1.0	2922.0	3583.0	22629.4	27526.0	-0.0648406846549099	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
NFATC4	CIS-BP2.00|000101|M01306_2.00	1.0	1.0	3584.0	3583.0	27521.6	27526.0	0.3520349913233911	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
NR3C2	CIS-BP2.00|000154|M02395_2.00	1.0	1.0	3584.0	3583.0	27521.6	27526.0	0.3520349913233911	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ETV1	JASPAR2024|000652|MA1966.2	1.0	1.0	3454.0	3583.0	26616.5	27526.0	-0.13288471000285618	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
HNF4A	CIS-BP2.00|000974|M08219_2.00	1.0	1.0	3255.0	3583.0	25236.2	27526.0	-0.15300091978323138	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
GATA6	CIS-BP2.00|000947|M08124_2.00	1.0	1.0	2627.0	3583.0	20560.2	27526.0	-0.10357098391799739	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ZNF341	CIS-BP2.00|001017|M08310_2.00	1.0	1.0	3572.0	3583.0	27478.2	27526.0	-0.8729185084511074	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	529.0	3583.0	4540.6	27526.0	-0.18859820786452028	FALSE	patient	TCGA-49-AARO	TCGA-49-AARO
ELF3	CIS-BP2.00|000227|M03002_2.00	1e-14	0.0	1567.0	3584.0	10287.5	27527.0	0.38069399617277183	TRUE	patient	TCGA-4B-A93V	TCGA-4B-A93V
FOXA3	CIS-BP2.00|000469|M04831_2.00	1e-13	0.0	199.0	3584.0	867.0	27527.0	0.8567880018626842	TRUE	patient	TCGA-4B-A93V	TCGA-4B-A93V
FOXD2	JASPAR2024|000361|MA0847.4	1e-05	0.0002	1437.0	3584.0	10072.4	27527.0	0.21407335000491498	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ZNF444	CIS-BP2.00|000420|M04529_2.00	0.0001	0.0016	1388.0	3584.0	9816.8	27527.0	0.1895437047767629	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
XBP1	JASPAR2024|000675|MA0844.2	0.001	0.003	1727.0	3584.0	12433.2	27527.0	0.17507167799600357	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
CEBPB	JASPAR2024|000235|MA0466.4	0.001	0.0039	277.0	3584.0	1719.1	27527.0	0.33251430338935917	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
XBP1	CIS-BP2.00|000375|M04231_2.00	0.001	0.0113	3327.0	3584.0	25154.3	27527.0	0.28586620261761453	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
FOXA1	CIS-BP2.00|000890|M07960_2.00	0.001	0.0144	1936.0	3584.0	14158.1	27527.0	0.14955371607463952	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
CEBPB	CIS-BP2.00|000866|M07830_2.00	0.01	0.0157	1668.0	3584.0	12112.0	27527.0	0.14796270659599847	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
NFATC4	JASPAR2024|000506|MA1525.3	0.01	0.0247	2554.0	3584.0	19010.1	27527.0	0.1513773740918564	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
FOXD2	CIS-BP2.00|000235|M03042_2.00	0.01	0.034	1384.0	3584.0	10024.5	27527.0	0.13553366530329755	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
CEBPA	CIS-BP2.00|000926|M08076_2.00	0.01	0.0412	1404.0	3584.0	10194.4	27527.0	0.13107971127255455	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
CREB3L2	CIS-BP2.00|000117|M01812_2.00	0.01	0.054	1872.0	3584.0	13798.6	27527.0	0.12150359261230853	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
FOXA2	CIS-BP2.00|000889|M07959_2.00	0.01	0.0582	2211.0	3584.0	16424.2	27527.0	0.1222898342778964	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
CREB3L2	JASPAR2024|000025|MA0608.1	0.1	0.0835	1856.0	3584.0	13724.7	27527.0	0.11119849768057083	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ETV1	CIS-BP2.00|000457|M04708_2.00	0.1	0.1623	3581.0	3584.0	27466.7	27527.0	1.1795704937500973	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ZNF19	CIS-BP2.00|000670|M07603_2.00	0.1	0.2545	3572.0	3584.0	27385.5	27527.0	0.5674582848149266	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
FOXA1	JASPAR2024|000356|MA0148.5	0.1	0.3428	2910.0	3584.0	22103.9	27527.0	0.08236578109475721	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ELF3	JASPAR2024|000276|MA0640.3	1.0	0.6508	3572.0	3584.0	27415.8	27527.0	0.2196012186590278	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	0.6714	2079.0	3584.0	15821.5	27527.0	0.031310183666145006	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
FOXA2	JASPAR2024|000357|MA0047.4	1.0	0.7306	2809.0	3584.0	21481.7	27527.0	0.02797812544713222	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	0.7821	772.0	3584.0	5863.8	27527.0	0.021002593027210813	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ETV1	JASPAR2024|000311|MA0761.3	1.0	0.8355	3559.0	3584.0	27327.5	27527.0	0.03079747409784276	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
FOXA3	JASPAR2024|000358|MA1683.2	1.0	0.8374	3173.0	3584.0	24343.3	27527.0	0.012558980212466849	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ZNF33A	CIS-BP2.00|000762|M07695_2.00	1.0	0.8877	3269.0	3584.0	25098.3	27527.0	0.004292903318195774	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
CEBPA	JASPAR2024|000234|MA0102.5	1.0	0.9211	2589.0	3584.0	19888.8	27527.0	-0.0014131265591687434	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
NR3C2	JASPAR2024|000539|MA0727.2	1.0	0.9312	242.0	3584.0	1862.2	27527.0	-0.0005190263349564039	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
HNF4A	JASPAR2024|000410|MA0114.5	1.0	0.9352	3444.0	3584.0	26459.4	27527.0	-0.01503643715147706	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ZNF75D	JASPAR2024|000169|MA1601.2	1.0	0.968	2490.0	3584.0	19164.6	27527.0	-0.010242852335380019	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ZNF341	CIS-BP2.00|001017|M08310_2.00	1.0	1.0	3578.0	3584.0	27489.2	27527.0	-0.38263150888467085	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
NKX2-1	JASPAR2024|000822|MA1994.2	1.0	1.0	3410.0	3584.0	26235.8	27527.0	-0.05553701061989415	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
HNF4A	CIS-BP2.00|000974|M08219_2.00	1.0	1.0	3280.0	3584.0	25253.3	27527.0	-0.04366786225648636	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ZBTB18	CIS-BP2.00|000988|M08257_2.00	1.0	1.0	3145.0	3584.0	24231.5	27527.0	-0.03877104393780932	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ZNF75D	CIS-BP2.00|000750|M07683_2.00	1.0	1.0	2207.0	3584.0	17122.0	27527.0	-0.03818595079066333	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
HNF4A	JASPAR2024|000409|MA1494.2	1.0	1.0	390.0	3584.0	3108.1	27527.0	-0.05850482784971817	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	1.0	2557.0	3584.0	19824.1	27527.0	-0.04812866647931586	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ZNF341	JASPAR2024|000712|MA1655.2	1.0	1.0	3580.0	3584.0	27512.8	27527.0	-1.2340769689886804	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
NFATC4	CIS-BP2.00|000101|M01306_2.00	1.0	1.0	3584.0	3584.0	27533.0	27527.0	-2.9413442166084915	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
NR3C2	CIS-BP2.00|000154|M02395_2.00	1.0	1.0	3584.0	3584.0	27533.0	27527.0	-2.9413442166084915	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
GATA6	JASPAR2024|000382|MA1104.3	1.0	1.0	2921.0	3584.0	22662.9	27527.0	-0.08143030732344254	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ETV1	JASPAR2024|000652|MA1966.2	1.0	1.0	3448.0	3584.0	26623.6	27527.0	-0.2214296629596182	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
GATA6	CIS-BP2.00|000947|M08124_2.00	1.0	1.0	2632.0	3584.0	20571.5	27527.0	-0.09770968751347527	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	1.0	3041.0	3584.0	23647.8	27527.0	-0.12328840812826983	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ZNF281	JASPAR2024|000706|MA1630.3	1.0	1.0	2900.0	3584.0	22604.8	27527.0	-0.11596016498114116	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	1.0	1169.0	3584.0	9419.1	27527.0	-0.10350861376959114	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ZNF281	CIS-BP2.00|001020|M08321_2.00	1.0	1.0	2888.0	3584.0	22564.2	27527.0	-0.1325707970139774	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	534.0	3584.0	4553.2	27527.0	-0.17787412691816745	FALSE	patient	TCGA-4B-A93V	TCGA-4B-A93V
FOXA3	CIS-BP2.00|000469|M04831_2.00	1e-23	0.0	235.0	3583.0	872.3	27567.0	1.1050694427043004	TRUE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ELF3	CIS-BP2.00|000227|M03002_2.00	1e-11	0.0	1556.0	3583.0	10441.9	27567.0	0.3323048687068957	TRUE	patient	TCGA-73-A9RS	TCGA-73-A9RS
CEBPB	JASPAR2024|000235|MA0466.4	1e-06	0.0	296.0	3583.0	1719.5	27567.0	0.4386853011548801	TRUE	patient	TCGA-73-A9RS	TCGA-73-A9RS
FOXD2	JASPAR2024|000361|MA0847.4	0.0001	0.0009	1422.0	3583.0	10062.4	27567.0	0.19512498820232488	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF444	CIS-BP2.00|000420|M04529_2.00	0.001	0.0026	1379.0	3583.0	9809.9	27567.0	0.17974672361840177	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
FOXD2	CIS-BP2.00|000235|M03042_2.00	0.001	0.0034	1411.0	3583.0	10069.3	27567.0	0.1750444449509017	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
XBP1	CIS-BP2.00|000375|M04231_2.00	0.001	0.0064	3326.0	3583.0	25154.8	27567.0	0.3092187453228413	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
FOXA1	CIS-BP2.00|000890|M07960_2.00	0.01	0.023	1917.0	3583.0	14090.6	27567.0	0.13810970378702234	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
CREB3L2	CIS-BP2.00|000117|M01812_2.00	0.01	0.0312	1871.0	3583.0	13766.0	27567.0	0.13175431854841327	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
CREB3L2	JASPAR2024|000025|MA0608.1	0.01	0.0367	1859.0	3583.0	13688.4	27567.0	0.12864411702982287	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
CEBPB	CIS-BP2.00|000866|M07830_2.00	0.01	0.0586	1645.0	3583.0	12094.0	27567.0	0.11903372489257359	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF141	CIS-BP2.00|000653|M07586_2.00	0.1	0.1552	2624.0	3583.0	19789.9	27567.0	0.10428405819475738	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF19	CIS-BP2.00|000670|M07603_2.00	0.1	0.2146	3573.0	3583.0	27418.9	27567.0	0.8831855743059492	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
CEBPA	CIS-BP2.00|000926|M08076_2.00	0.1	0.226	1374.0	3583.0	10204.3	27567.0	0.08197192578555336	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
NFATC4	JASPAR2024|000506|MA1525.3	0.1	0.2656	2538.0	3583.0	19198.7	27567.0	0.08182967580040486	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF341	JASPAR2024|000712|MA1655.2	0.1	0.2798	3584.0	3583.0	27538.5	27567.0	2.916348619356113	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZBTB18	JASPAR2024|000681|MA0698.2	0.1	0.3142	2087.0	3583.0	15735.7	27567.0	0.06876629091981495	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF75D	CIS-BP2.00|000750|M07683_2.00	0.1	0.3142	2267.0	3583.0	17127.5	27567.0	0.07016004044155918	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
FOXA2	CIS-BP2.00|000889|M07959_2.00	0.1	0.3175	2165.0	3583.0	16342.3	27567.0	0.06841999101578572	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF75D	JASPAR2024|000169|MA1601.2	0.1	0.3293	2529.0	3583.0	19168.7	27567.0	0.07175813361932927	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
XBP1	JASPAR2024|000675|MA0844.2	1.0	0.3533	1655.0	3583.0	12440.9	27567.0	0.06172677724619512	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
NR3C2	JASPAR2024|000539|MA0727.2	1.0	0.3661	261.0	3583.0	1864.4	27567.0	0.11738584537202375	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF33A	CIS-BP2.00|000762|M07695_2.00	1.0	0.4675	3271.0	3583.0	25026.4	27567.0	0.08806963167240435	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
FOXA3	JASPAR2024|000358|MA1683.2	1.0	0.717	3176.0	3583.0	24364.1	27567.0	0.035455377007742456	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ETV1	JASPAR2024|000652|MA1966.2	1.0	0.8188	3468.0	3583.0	26655.0	27567.0	0.039882252727593104	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZBTB18	CIS-BP2.00|000988|M08257_2.00	1.0	0.8493	3155.0	3583.0	24252.4	27567.0	0.009468543483351218	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
FOXA1	JASPAR2024|000356|MA0148.5	1.0	0.9459	2872.0	3583.0	22123.5	27567.0	-0.009502044204937363	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
HNF4A	JASPAR2024|000409|MA1494.2	1.0	0.9757	398.0	3583.0	3107.7	27567.0	-0.022606844050455484	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
CEBPA	JASPAR2024|000234|MA0102.5	1.0	0.9871	2572.0	3583.0	19849.6	27567.0	-0.016191261843503793	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ETV1	CIS-BP2.00|000457|M04708_2.00	1.0	0.9939	3576.0	3583.0	27500.3	27567.0	0.2206454915839343	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
FOXA2	JASPAR2024|000357|MA0047.4	1.0	1.0	2780.0	3583.0	21470.8	27567.0	-0.025334672802416146	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF281	JASPAR2024|000706|MA1630.3	1.0	1.0	2928.0	3583.0	22602.1	27567.0	-0.027012680579712595	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
HNF4A	JASPAR2024|000410|MA0114.5	1.0	1.0	3437.0	3583.0	26472.0	27567.0	-0.04244591275350232	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	1.0	1212.0	3583.0	9460.7	27567.0	-0.031378601405072565	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	1.0	753.0	3583.0	5915.6	27567.0	-0.03760222034630299	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ELF3	JASPAR2024|000276|MA0640.3	1.0	1.0	3568.0	3583.0	27454.4	27567.0	-0.07641517019771457	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
NKX2-1	JASPAR2024|000822|MA1994.2	1.0	1.0	3397.0	3583.0	26220.9	27567.0	-0.09612542482144108	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF341	CIS-BP2.00|001017|M08310_2.00	1.0	1.0	3576.0	3583.0	27514.2	27567.0	-0.11440921976867582	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
NFATC4	CIS-BP2.00|000101|M01306_2.00	1.0	1.0	3584.0	3583.0	27558.8	27567.0	1.178319953891813	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
NR3C2	CIS-BP2.00|000154|M02395_2.00	1.0	1.0	3584.0	3583.0	27558.8	27567.0	1.178319953891813	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ETV1	JASPAR2024|000311|MA0761.3	1.0	1.0	3553.0	3583.0	27363.7	27567.0	-0.20470417144353506	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
GATA6	JASPAR2024|000382|MA1104.3	1.0	1.0	2916.0	3583.0	22656.7	27567.0	-0.07854127736988785	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
GATA6	CIS-BP2.00|000947|M08124_2.00	1.0	1.0	2638.0	3583.0	20581.0	27567.0	-0.07813771054781438	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	1.0	3053.0	3583.0	23733.2	27567.0	-0.10486271555944458	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF281	CIS-BP2.00|001020|M08321_2.00	1.0	1.0	2892.0	3583.0	22565.6	27567.0	-0.10909318259865372	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	549.0	3583.0	4548.7	27567.0	-0.1261395759246981	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
HNF4A	CIS-BP2.00|000974|M08219_2.00	1.0	1.0	3242.0	3583.0	25274.2	27567.0	-0.21504787743915074	FALSE	patient	TCGA-73-A9RS	TCGA-73-A9RS
FOXA3	CIS-BP2.00|000469|M04831_2.00	1e-17	0.0	216.0	3585.0	868.3	27488.0	0.9772579012703753	TRUE	patient	TCGA-86-A4D0	TCGA-86-A4D0
ELF3	CIS-BP2.00|000227|M03002_2.00	1e-09	0.0	1533.0	3585.0	10388.0	27488.0	0.29849709524187873	TRUE	patient	TCGA-86-A4D0	TCGA-86-A4D0
NFATC4	JASPAR2024|000506|MA1525.3	1e-05	0.0001	2613.0	3585.0	19078.2	27488.0	0.24447930115560843	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
FOXA1	CIS-BP2.00|000890|M07960_2.00	0.01	0.0252	1924.0	3585.0	14098.7	27488.0	0.1375184845129948	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
CREB3L2	CIS-BP2.00|000117|M01812_2.00	0.01	0.0335	1868.0	3585.0	13702.3	27488.0	0.13032459436994245	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
CREB3L2	JASPAR2024|000025|MA0608.1	0.01	0.0342	1858.0	3585.0	13628.2	27488.0	0.1297635074491412	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
CEBPA	JASPAR2024|000234|MA0102.5	0.01	0.0388	2657.0	3585.0	19836.1	27488.0	0.14291530013453202	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
ZNF444	CIS-BP2.00|000420|M04529_2.00	0.01	0.0457	1331.0	3585.0	9642.3	27488.0	0.12833780099866388	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
FOXA2	CIS-BP2.00|000889|M07959_2.00	0.01	0.0706	2197.0	3585.0	16319.7	27488.0	0.1151514388004426	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
FOXD2	JASPAR2024|000361|MA0847.4	0.1	0.0791	1378.0	3585.0	10059.7	27488.0	0.11350008389061964	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
ZNF19	CIS-BP2.00|000670|M07603_2.00	0.1	0.0913	3574.0	3585.0	27339.1	27488.0	0.7642956038794824	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
ETV1	JASPAR2024|000311|MA0761.3	0.1	0.1058	3568.0	3585.0	27283.5	27488.0	0.6155315924401336	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
XBP1	JASPAR2024|000675|MA0844.2	0.1	0.1084	1673.0	3585.0	12353.7	27488.0	0.10027682237124862	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
ELF3	JASPAR2024|000276|MA0640.3	0.1	0.1196	3577.0	3585.0	27376.8	27488.0	0.7800660340541198	FALSE	patient	TCGA-86-A4D0	TCGA-86-A4D0
