#Name (cmd = mergePeaks /media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/luad-figure2/audit/motif_gate/homer_parser_smoke/JASPAR2024/bg.clean.pos /media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/luad-figure2/audit/motif_gate/homer_parser_smoke/JASPAR2024/target.clean..pos -d given -cobound 1 -prefix /media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/luad-figure2/audit/motif_gate/homer_parser_smoke/JASPAR2024/0.0279205453853173.2.tmp)	chr	start	end	strand	stat	stat2	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/luad-figure2/audit/motif_gate/homer_parser_smoke/JASPAR2024/target.clean..pos
BGbg_1597	chr1	235504346	235505122	+	0.000	0.000	target_1074,target_1075
BGbg_1598	chr1	235866908	235867164	+	0.000	0.000	target_1076
BGbg_1599	chr1	236097258	236097447	+	0.000	0.000	target_1077
BGbg_1600	chr1	236281988	236282267	+	0.000	0.000	target_1078
BGbg_1601	chr1	236503222	236503454	+	0.000	0.000	target_1079
BGbg_1602	chr1	236524449	236524670	+	0.000	0.000	target_1080
BGbg_1603	chr1	236604412	236604741	+	0.000	0.000	target_1081
BGbg_1604	chr1	236686254	236686484	+	0.000	0.000	target_1082
BGbg_1605	chr1	236794994	236795420	+	0.000	0.000	target_1083
BGbg_1606	chr1	236868946	236869170	+	0.000	0.000	target_1084
BGbg_1609	chr1	237799949	237800170	+	0.000	0.000	target_1085
BGbg_1610	chr1	238485201	238485353	+	0.000	0.000	target_1086
BGbg_1611	chr1	238647996	238648209	+	0.000	0.000	target_1087
BGbg_1614	chr1	239898199	239898351	+	0.000	0.000	target_1088
BGbg_1618	chr1	241213204	241213470	+	0.000	0.000	target_1089
BGbg_1619	chr1	241519652	241520039	+	0.000	0.000	target_1090
BGbg_1620	chr1	241531359	241531509	+	0.000	0.000	target_1091
BGbg_1622	chr1	241640279	241640596	+	0.000	0.000	target_1092
BGbg_1625	chr1	241847771	241848277	+	0.000	0.000	target_1093
BGbg_1629	chr1	244048135	244048654	+	0.000	0.000	target_1094
BGbg_1633	chr1	244451841	244452341	+	0.000	0.000	target_1095
BGbg_1634	chr1	244461235	244461604	+	0.000	0.000	target_1096
BGbg_1635	chr1	244652634	244653211	+	0.000	0.000	target_1097
BGbg_1636	chr1	244834869	244835180	+	0.000	0.000	target_1098
BGbg_1637	chr1	244835324	244835495	+	0.000	0.000	target_1099
BGbg_1638	chr1	244864478	244864676	+	0.000	0.000	target_1100
BGbg_1641	chr1	244970661	244971128	+	0.000	0.000	target_1101
BGbg_1643	chr1	245156549	245156750	+	0.000	0.000	target_1102
BGbg_1644	chr1	246507174	246507446	+	0.000	0.000	target_1103
BGbg_1645	chr1	246566208	246566578	+	0.000	0.000	target_1104
BGbg_1646	chr1	246689617	246689842	+	0.000	0.000	target_1105
BGbg_1647	chr1	246724248	246724459	+	0.000	0.000	target_1106
BGbg_1648	chr1	246931819	246932353	+	0.000	0.000	target_1107
BGbg_1649	chr1	247007946	247008278	+	0.000	0.000	target_1108
BGbg_1650	chr1	247078697	247078950	+	0.000	0.000	target_1109
BGbg_1652	chr1	247104230	247104525	+	0.000	0.000	target_1110
BGbg_1653	chr1	247210448	247210604	+	0.000	0.000	target_1111
BGbg_1654	chr1	247210778	247211052	+	0.000	0.000	target_1112
BGbg_1655	chr1	247331751	247332015	+	0.000	0.000	target_1113
BGbg_1656	chr1	247372806	247373029	+	0.000	0.000	target_1114
BGbg_1657	chr1	247373944	247374104	+	0.000	0.000	target_1115
BGbg_1658	chr1	247390201	247390431	+	0.000	0.000	target_1116
BGbg_1659	chr1	247415755	247415905	+	0.000	0.000	target_1117
BGbg_1660	chr1	247416093	247416265	+	0.000	0.000	target_1118
BGbg_1661	chr1	247681383	247681533	+	0.000	0.000	target_1119
BGbg_1662	chr1	248243264	248243414	+	0.000	0.000	target_1120
BGbg_1663	chr1	248825869	248826121	+	0.000	0.000	target_1121
BGbg_1664	chr1	248826211	248826396	+	0.000	0.000	target_1122
BGbg_1665	chr1	248837900	248838411	+	0.000	0.000	target_1123
BGbg_1666	chr1	248838602	248838809	+	0.000	0.000	target_1124
BGbg_1667	chr1	248838954	248839119	+	0.000	0.000	target_1125
BGbg_1668	chr1	248858912	248859322	+	0.000	0.000	target_1126
BGbg_1669	chr1	248863288	248863438	+	0.000	0.000	target_1127
BGbg_1670	chr1	248873014	248873340	+	0.000	0.000	target_1128
BGbg_1671	chr1	248873599	248873963	+	0.000	0.000	target_1129
BGbg_1674	chr1	248906061	248906821	+	0.000	0.000	target_1130
BGbg_1675	chr1	248924792	248925002	+	0.000	0.000	target_1131
BGbg_1678	chr10	511091	511379	+	0.000	0.000	target_1132
BGbg_1680	chr10	931637	931975	+	0.000	0.000	target_1133
BGbg_1681	chr10	988258	988483	+	0.000	0.000	target_1134
BGbg_1682	chr10	1048841	1049575	+	0.000	0.000	target_1135
BGbg_1683	chr10	1056687	1056901	+	0.000	0.000	target_1136
BGbg_1685	chr10	1715795	1715955	+	0.000	0.000	target_1137
BGbg_1689	chr10	3172664	3173375	+	0.000	0.000	target_1138
BGbg_1691	chr10	3467428	3467757	+	0.000	0.000	target_1139
BGbg_1695	chr10	3740411	3740705	+	0.000	0.000	target_1140
BGbg_1696	chr10	3785310	3785644	+	0.000	0.000	target_1141
BGbg_1697	chr10	3810118	3810354	+	0.000	0.000	target_1142
BGbg_1698	chr10	3852392	3852634	+	0.000	0.000	target_1143
BGbg_1700	chr10	4431548	4431713	+	0.000	0.000	target_1144
BGbg_1701	chr10	4663171	4663483	+	0.000	0.000	target_1145
BGbg_1710	chr10	5412434	5412603	+	0.000	0.000	target_1146
BGbg_1716	chr10	5623163	5623434	+	0.000	0.000	target_1147
BGbg_1717	chr10	5684553	5684776	+	0.000	0.000	target_1148
BGbg_1718	chr10	5813395	5813555	+	0.000	0.000	target_1149
BGbg_1719	chr10	5889789	5890291	+	0.000	0.000	target_1150
BGbg_1721	chr10	6088853	6089067	+	0.000	0.000	target_1151
BGbg_1723	chr10	6163577	6163886	+	0.000	0.000	target_1152
BGbg_1724	chr10	6202738	6203044	+	0.000	0.000	target_1153
BGbg_1726	chr10	6203413	6203563	+	0.000	0.000	target_1154
BGbg_1736	chr10	7260438	7260603	+	0.000	0.000	target_1155
BGbg_1737	chr10	7410965	7411118	+	0.000	0.000	target_1156
BGbg_1738	chr10	7687345	7687518	+	0.000	0.000	target_1157
BGbg_1741	chr10	7787951	7788272	+	0.000	0.000	target_1158
BGbg_1742	chr10	8053433	8053623	+	0.000	0.000	target_1159
BGbg_1743	chr10	8332220	8332510	+	0.000	0.000	target_1160
BGbg_1744	chr10	8366187	8366607	+	0.000	0.000	target_1161
BGbg_1745	chr10	9069253	9069427	+	0.000	0.000	target_1162
BGbg_1748	chr10	11017866	11018128	+	0.000	0.000	target_1163
BGbg_1752	chr10	11916075	11916253	+	0.000	0.000	target_1164
BGbg_1753	chr10	12042788	12042974	+	0.000	0.000	target_1165
BGbg_1754	chr10	12043153	12043378	+	0.000	0.000	target_1166
BGbg_1755	chr10	12068587	12069066	+	0.000	0.000	target_1167
BGbg_1756	chr10	12129442	12129759	+	0.000	0.000	target_1168
BGbg_1759	chr10	12349172	12349322	+	0.000	0.000	target_1169
BGbg_1763	chr10	13099943	13100093	+	0.000	0.000	target_1170
BGbg_1764	chr10	13161312	13161604	+	0.000	0.000	target_1171
BGbg_1766	chr10	13300036	13300209	+	0.000	0.000	target_1172
BGbg_1767	chr10	13302254	13302580	+	0.000	0.000	target_1173
BGbg_1768	chr10	13348196	13348365	+	0.000	0.000	target_1174
BGbg_1769	chr10	13586741	13587039	+	0.000	0.000	target_1175
BGbg_1779	chr10	14837975	14838397	+	0.000	0.000	target_1176
BGbg_1781	chr10	14878538	14878923	+	0.000	0.000	target_1177
BGbg_1782	chr10	14953993	14954330	+	0.000	0.000	target_1178
BGbg_1783	chr10	14959488	14959875	+	0.000	0.000	target_1179
BGbg_1784	chr10	15088740	15088978	+	0.000	0.000	target_1180
BGbg_1785	chr10	15096964	15097389	+	0.000	0.000	target_1181
BGbg_1786	chr10	15168597	15168772	+	0.000	0.000	target_1182
BGbg_1787	chr10	15168846	15169185	+	0.000	0.000	target_1183
BGbg_1788	chr10	15209898	15210071	+	0.000	0.000	target_1184
BGbg_1789	chr10	15860374	15860608	+	0.000	0.000	target_1185
BGbg_1791	chr10	16436739	16437168	+	0.000	0.000	target_1186
BGbg_1792	chr10	16817349	16817850	+	0.000	0.000	target_1187
BGbg_1793	chr10	16891383	16891537	+	0.000	0.000	target_1188
BGbg_1794	chr10	17025639	17025805	+	0.000	0.000	target_1189
BGbg_1795	chr10	17201317	17201790	+	0.000	0.000	target_1190
BGbg_1796	chr10	17216744	17216898	+	0.000	0.000	target_1191
BGbg_1797	chr10	17228506	17228767	+	0.000	0.000	target_1192
BGbg_1798	chr10	17229310	17229467	+	0.000	0.000	target_1193
BGbg_1801	chr10	17617311	17617678	+	0.000	0.000	target_1194
BGbg_1803	chr10	17644016	17644312	+	0.000	0.000	target_1195
BGbg_1807	chr10	18651599	18651822	+	0.000	0.000	target_1196
BGbg_1808	chr10	18659139	18659585	+	0.000	0.000	target_1197
BGbg_1809	chr10	21174036	21174270	+	0.000	0.000	target_1198
BGbg_1810	chr10	21174431	21174586	+	0.000	0.000	target_1199
BGbg_1811	chr10	21292899	21293174	+	0.000	0.000	target_1200
BGbg_1812	chr10	21304238	21304587	+	0.000	0.000	target_1201
BGbg_1815	chr10	21364494	21364819	+	0.000	0.000	target_1202
BGbg_1816	chr10	21373012	21373186	+	0.000	0.000	target_1203
BGbg_1817	chr10	21517298	21517448	+	0.000	0.000	target_1204
BGbg_1819	chr10	21533908	21534358	+	0.000	0.000	target_1205
BGbg_1820	chr10	21732315	21732465	+	0.000	0.000	target_1206
BGbg_1821	chr10	22003374	22003560	+	0.000	0.000	target_1207
BGbg_1822	chr10	22003612	22003941	+	0.000	0.000	target_1208
BGbg_1823	chr10	22229084	22229542	+	0.000	0.000	target_1209
BGbg_1824	chr10	22316099	22316270	+	0.000	0.000	target_1210
BGbg_1825	chr10	22321399	22321549	+	0.000	0.000	target_1211
BGbg_1826	chr10	22340369	22340557	+	0.000	0.000	target_1212
BGbg_1827	chr10	22436891	22437148	+	0.000	0.000	target_1213
BGbg_1829	chr10	22714431	22714581	+	0.000	0.000	target_1214
BGbg_1830	chr10	23035707	23035866	+	0.000	0.000	target_1215
BGbg_1831	chr10	23068252	23068469	+	0.000	0.000	target_1216
BGbg_1832	chr10	23095367	23095636	+	0.000	0.000	target_1217
BGbg_1833	chr10	23438674	23439166	+	0.000	0.000	target_1218
BGbg_1834	chr10	23439254	23439404	+	0.000	0.000	target_1219
BGbg_1835	chr10	23702966	23703210	+	0.000	0.000	target_1220
BGbg_1837	chr10	24552430	24552582	+	0.000	0.000	target_1221
BGbg_1839	chr10	24724583	24724951	+	0.000	0.000	target_1222
BGbg_1843	chr10	25016082	25016240	+	0.000	0.000	target_1223
BGbg_1844	chr10	25016360	25016727	+	0.000	0.000	target_1224
BGbg_1845	chr10	25016860	25017141	+	0.000	0.000	target_1225
BGbg_1847	chr10	25081052	25081204	+	0.000	0.000	target_1226
BGbg_1849	chr10	25227167	25227336	+	0.000	0.000	target_1227
BGbg_1855	chr10	26684729	26684886	+	0.000	0.000	target_1228
BGbg_1856	chr10	26697525	26697694	+	0.000	0.000	target_1229
BGbg_1857	chr10	26860550	26860700	+	0.000	0.000	target_1230
BGbg_1858	chr10	26860815	26861287	+	0.000	0.000	target_1231
BGbg_1859	chr10	27100143	27100315	+	0.000	0.000	target_1232
BGbg_1860	chr10	27100398	27100636	+	0.000	0.000	target_1233
BGbg_1861	chr10	27154289	27154516	+	0.000	0.000	target_1234
BGbg_1862	chr10	27155144	27155345	+	0.000	0.000	target_1235
BGbg_1863	chr10	27242077	27242336	+	0.000	0.000	target_1236
BGbg_1864	chr10	27252445	27252736	+	0.000	0.000	target_1237
BGbg_1865	chr10	27504038	27504395	+	0.000	0.000	target_1238
BGbg_1866	chr10	27742172	27742360	+	0.000	0.000	target_1239
BGbg_1867	chr10	28302663	28303417	+	0.000	0.000	target_1240,target_1241
BGbg_1868	chr10	28381904	28382177	+	0.000	0.000	target_1242
BGbg_1869	chr10	28394043	28394266	+	0.000	0.000	target_1243
BGbg_1870	chr10	28532698	28532910	+	0.000	0.000	target_1244
BGbg_1871	chr10	28532945	28533175	+	0.000	0.000	target_1245
BGbg_1872	chr10	28677436	28677595	+	0.000	0.000	target_1246
BGbg_1877	chr10	29143061	29143211	+	0.000	0.000	target_1247
BGbg_1878	chr10	29409450	29409745	+	0.000	0.000	target_1248
BGbg_1880	chr10	29735899	29736068	+	0.000	0.000	target_1249
BGbg_1889	chr10	31031552	31031702	+	0.000	0.000	target_1250
BGbg_1890	chr10	31031977	31032133	+	0.000	0.000	target_1251
BGbg_1891	chr10	31032291	31032607	+	0.000	0.000	target_1252
BGbg_1892	chr10	31603427	31603849	+	0.000	0.000	target_1253
BGbg_1893	chr10	31760063	31760403	+	0.000	0.000	target_1254
BGbg_1894	chr10	31940868	31941076	+	0.000	0.000	target_1255
BGbg_1895	chr10	32055625	32055775	+	0.000	0.000	target_1256
BGbg_1896	chr10	32056325	32056480	+	0.000	0.000	target_1257
BGbg_1897	chr10	32346176	32346505	+	0.000	0.000	target_1258
BGbg_1898	chr10	32347055	32347267	+	0.000	0.000	target_1259
BGbg_1900	chr10	32446065	32446343	+	0.000	0.000	target_1260
BGbg_1901	chr10	32958108	32958518	+	0.000	0.000	target_1261
BGbg_1902	chr10	32980469	32980956	+	0.000	0.000	target_1262
BGbg_1903	chr10	33005371	33005619	+	0.000	0.000	target_1263
BGbg_1904	chr10	33005737	33005918	+	0.000	0.000	target_1264
BGbg_1914	chr10	35090345	35090675	+	0.000	0.000	target_1265
BGbg_1915	chr10	35126645	35127382	+	0.000	0.000	target_1266
BGbg_1916	chr10	35195995	35196287	+	0.000	0.000	target_1267
BGbg_1917	chr10	35260188	35260373	+	0.000	0.000	target_1268
BGbg_1918	chr10	35336330	35336582	+	0.000	0.000	target_1269
BGbg_1919	chr10	35642130	35642520	+	0.000	0.000	target_1270
BGbg_1920	chr10	35642550	35642700	+	0.000	0.000	target_1271
BGbg_1923	chr10	37857540	37857849	+	0.000	0.000	target_1272
BGbg_1924	chr10	37857988	37858172	+	0.000	0.000	target_1273
BGbg_1925	chr10	37976145	37976909	+	0.000	0.000	target_1274
BGbg_1926	chr10	38010446	38011190	+	0.000	0.000	target_1275
BGbg_1927	chr10	38094198	38094415	+	0.000	0.000	target_1276
BGbg_1928	chr10	38402757	38402969	+	0.000	0.000	target_1277
BGbg_1929	chr10	38403123	38403273	+	0.000	0.000	target_1278
BGbg_1930	chr10	42367964	42368216	+	0.000	0.000	target_1279
BGbg_1931	chr10	42552758	42553088	+	0.000	0.000	target_1280
BGbg_1932	chr10	42638174	42638365	+	0.000	0.000	target_1281
BGbg_1933	chr10	42638440	42638817	+	0.000	0.000	target_1282
BGbg_1935	chr10	42782599	42782816	+	0.000	0.000	target_1283
BGbg_1936	chr10	43138294	43138449	+	0.000	0.000	target_1284
BGbg_1942	chr10	43348508	43348756	+	0.000	0.000	target_1285
BGbg_1943	chr10	43397205	43397404	+	0.000	0.000	target_1286
BGbg_1944	chr10	43409108	43409384	+	0.000	0.000	target_1287
BGbg_1945	chr10	43436706	43437141	+	0.000	0.000	target_1288,target_1289
BGbg_1946	chr10	43455432	43455952	+	0.000	0.000	target_1290
BGbg_1947	chr10	43461968	43462118	+	0.000	0.000	target_1291
BGbg_1948	chr10	43648821	43649014	+	0.000	0.000	target_1292
BGbg_1950	chr10	44864957	44865132	+	0.000	0.000	target_1293
BGbg_1952	chr10	44959495	44959778	+	0.000	0.000	target_1294
BGbg_1953	chr10	45008660	45008826	+	0.000	0.000	target_1295
BGbg_1954	chr10	45594780	45595073	+	0.000	0.000	target_1296
BGbg_1955	chr10	45672456	45672945	+	0.000	0.000	target_1297
BGbg_1956	chr10	45727171	45727322	+	0.000	0.000	target_1298
BGbg_1957	chr10	46023423	46023627	+	0.000	0.000	target_1299
BGbg_1958	chr10	46030534	46030822	+	0.000	0.000	target_1300
BGbg_1961	chr10	46284460	46284846	+	0.000	0.000	target_1301
BGbg_1965	chr10	46786797	46787028	+	0.000	0.000	target_1302
BGbg_1966	chr10	47340695	47340845	+	0.000	0.000	target_1303
BGbg_1967	chr10	47384255	47384507	+	0.000	0.000	target_1304
BGbg_1969	chr10	47553318	47553608	+	0.000	0.000	target_1305
BGbg_1970	chr10	48306338	48306717	+	0.000	0.000	target_1306
BGbg_1971	chr10	48656336	48656495	+	0.000	0.000	target_1307
BGbg_1972	chr10	49538985	49539266	+	0.000	0.000	target_1308
BGbg_1974	chr10	50224449	50224599	+	0.000	0.000	target_1309
BGbg_1975	chr10	50418017	50418569	+	0.000	0.000	target_1310,target_1311
BGbg_1976	chr10	50561886	50562036	+	0.000	0.000	target_1312
BGbg_1977	chr10	50623907	50624061	+	0.000	0.000	target_1313
BGbg_1978	chr10	50624470	50624749	+	0.000	0.000	target_1314
BGbg_1980	chr10	50739686	50740044	+	0.000	0.000	target_1315
BGbg_1982	chr10	51010984	51011197	+	0.000	0.000	target_1316
BGbg_1983	chr10	51389462	51389630	+	0.000	0.000	target_1317
BGbg_1984	chr10	51699519	51699703	+	0.000	0.000	target_1318
BGbg_1985	chr10	51699815	51699988	+	0.000	0.000	target_1319
BGbg_1986	chr10	52314022	52314369	+	0.000	0.000	target_1320
BGbg_1987	chr10	52381785	52381935	+	0.000	0.000	target_1321
BGbg_1988	chr10	52443511	52443713	+	0.000	0.000	target_1322
BGbg_1989	chr10	52455138	52455372	+	0.000	0.000	target_1323
BGbg_1991	chr10	52884290	52884480	+	0.000	0.000	target_1324
BGbg_1992	chr10	52951974	52952124	+	0.000	0.000	target_1325
BGbg_1993	chr10	54801187	54801337	+	0.000	0.000	target_1326
BGbg_1994	chr10	55501080	55501242	+	0.000	0.000	target_1327
BGbg_1996	chr10	56361193	56361554	+	0.000	0.000	target_1328
BGbg_1997	chr10	57657239	57657389	+	0.000	0.000	target_1329
BGbg_1998	chr10	58267906	58268147	+	0.000	0.000	target_1330
BGbg_1999	chr10	58268941	58269285	+	0.000	0.000	target_1331
BGbg_2000	chr10	58334820	58335048	+	0.000	0.000	target_1332
BGbg_2001	chr10	58385109	58385499	+	0.000	0.000	target_1333
BGbg_2002	chr10	58385538	58385691	+	0.000	0.000	target_1334
BGbg_2009	chr10	59906440	59907067	+	0.000	0.000	target_1335
BGbg_2012	chr10	60733389	60733658	+	0.000	0.000	target_1336
BGbg_2013	chr10	60778179	60778571	+	0.000	0.000	target_1337
BGbg_2014	chr10	60778653	60778813	+	0.000	0.000	target_1338
BGbg_2015	chr10	60883202	60883352	+	0.000	0.000	target_1339
BGbg_2018	chr10	61190706	61190858	+	0.000	0.000	target_1340
BGbg_2021	chr10	61751087	61751237	+	0.000	0.000	target_1341
BGbg_2023	chr10	62268622	62268955	+	0.000	0.000	target_1342
BGbg_2024	chr10	62492157	62492312	+	0.000	0.000	target_1343
BGbg_2025	chr10	62804432	62804589	+	0.000	0.000	target_1344
BGbg_2026	chr10	62804627	62805118	+	0.000	0.000	target_1345
BGbg_2027	chr10	62816367	62816563	+	0.000	0.000	target_1346
BGbg_2028	chr10	62816617	62816886	+	0.000	0.000	target_1347
BGbg_2029	chr10	62818070	62818231	+	0.000	0.000	target_1348
BGbg_2030	chr10	63084021	63084207	+	0.000	0.000	target_1349
BGbg_2031	chr10	63133080	63133429	+	0.000	0.000	target_1350
BGbg_2032	chr10	63268841	63269045	+	0.000	0.000	target_1351
BGbg_2033	chr10	63269117	63269391	+	0.000	0.000	target_1352
BGbg_2035	chr10	63630198	63630648	+	0.000	0.000	target_1353
BGbg_2036	chr10	63707350	63707500	+	0.000	0.000	target_1354
BGbg_2038	chr10	63866558	63866708	+	0.000	0.000	target_1355
BGbg_2039	chr10	63976601	63976836	+	0.000	0.000	target_1356
BGbg_2040	chr10	65570408	65570568	+	0.000	0.000	target_1357
BGbg_2041	chr10	66627264	66627490	+	0.000	0.000	target_1358
BGbg_2042	chr10	66925982	66926136	+	0.000	0.000	target_1359
BGbg_2043	chr10	67666551	67666713	+	0.000	0.000	target_1360
BGbg_2044	chr10	67764043	67764208	+	0.000	0.000	target_1361
BGbg_2045	chr10	67764331	67764641	+	0.000	0.000	target_1362
BGbg_2047	chr10	67849386	67849568	+	0.000	0.000	target_1363
BGbg_2048	chr10	67884422	67884761	+	0.000	0.000	target_1364
BGbg_2049	chr10	67884975	67885284	+	0.000	0.000	target_1365
BGbg_2050	chr10	68074753	68075380	+	0.000	0.000	target_1366
BGbg_2051	chr10	68153593	68153903	+	0.000	0.000	target_1367
BGbg_2052	chr10	68231192	68231613	+	0.000	0.000	target_1368
BGbg_2053	chr10	68331840	68332162	+	0.000	0.000	target_1369
BGbg_2054	chr10	68407107	68407419	+	0.000	0.000	target_1370
BGbg_2055	chr10	68471648	68472082	+	0.000	0.000	target_1371
BGbg_2056	chr10	68527353	68527709	+	0.000	0.000	target_1372
BGbg_2057	chr10	68720921	68721337	+	0.000	0.000	target_1373
BGbg_2059	chr10	68827334	68827600	+	0.000	0.000	target_1374
BGbg_2060	chr10	68901083	68901331	+	0.000	0.000	target_1375
BGbg_2061	chr10	68988592	68989080	+	0.000	0.000	target_1376
BGbg_2062	chr10	69123378	69123528	+	0.000	0.000	target_1377
BGbg_2063	chr10	69123629	69124295	+	0.000	0.000	target_1378
BGbg_2064	chr10	69318613	69318880	+	0.000	0.000	target_1379
BGbg_2065	chr10	69408915	69409121	+	0.000	0.000	target_1380
BGbg_2066	chr10	69451360	69451535	+	0.000	0.000	target_1381
BGbg_2069	chr10	70146419	70147016	+	0.000	0.000	target_1382
BGbg_2070	chr10	70170501	70170820	+	0.000	0.000	target_1383
BGbg_2071	chr10	70233403	70233675	+	0.000	0.000	target_1384
BGbg_2073	chr10	70364580	70364804	+	0.000	0.000	target_1385
BGbg_2074	chr10	70382519	70382895	+	0.000	0.000	target_1386
BGbg_2075	chr10	70387625	70387860	+	0.000	0.000	target_1387
BGbg_2077	chr10	70478719	70478929	+	0.000	0.000	target_1388
BGbg_2078	chr10	70816368	70816634	+	0.000	0.000	target_1389
BGbg_2079	chr10	70887864	70888100	+	0.000	0.000	target_1390
BGbg_2085	chr10	71851244	71851465	+	0.000	0.000	target_1391
BGbg_2091	chr10	72215877	72216173	+	0.000	0.000	target_1392
BGbg_2094	chr10	72273681	72273976	+	0.000	0.000	target_1393
BGbg_2100	chr10	72354868	72355096	+	0.000	0.000	target_1394
BGbg_2101	chr10	72625981	72626250	+	0.000	0.000	target_1395
BGbg_2103	chr10	72691925	72692075	+	0.000	0.000	target_1396
BGbg_2104	chr10	73096760	73097155	+	0.000	0.000	target_1397
BGbg_2106	chr10	73167957	73168447	+	0.000	0.000	target_1398
BGbg_2107	chr10	73246886	73247351	+	0.000	0.000	target_1399,target_1400
BGbg_2113	chr10	73625928	73626211	+	0.000	0.000	target_1401
BGbg_2114	chr10	73730397	73730704	+	0.000	0.000	target_1402
BGbg_2115	chr10	73744158	73744640	+	0.000	0.000	target_1403
BGbg_2117	chr10	73785222	73785510	+	0.000	0.000	target_1404
BGbg_2118	chr10	73811741	73812069	+	0.000	0.000	target_1405
BGbg_2121	chr10	73997719	73998118	+	0.000	0.000	target_1406
BGbg_2123	chr10	74150718	74150887	+	0.000	0.000	target_1407
BGbg_2124	chr10	74150982	74151305	+	0.000	0.000	target_1408
BGbg_2125	chr10	74176404	74176877	+	0.000	0.000	target_1409
BGbg_2127	chr10	74825995	74826685	+	0.000	0.000	target_1410
BGbg_2128	chr10	75111252	75111584	+	0.000	0.000	target_1411
BGbg_2130	chr10	75210313	75210496	+	0.000	0.000	target_1412
BGbg_2131	chr10	75210569	75210837	+	0.000	0.000	target_1413
BGbg_2132	chr10	75234313	75234506	+	0.000	0.000	target_1414
BGbg_2134	chr10	75401805	75402034	+	0.000	0.000	target_1415
BGbg_2135	chr10	75402210	75402520	+	0.000	0.000	target_1416
BGbg_2136	chr10	75409030	75409224	+	0.000	0.000	target_1417
BGbg_2137	chr10	75409524	75409798	+	0.000	0.000	target_1418
BGbg_2140	chr10	76311853	76312017	+	0.000	0.000	target_1419
BGbg_2143	chr10	78033606	78033960	+	0.000	0.000	target_1420
BGbg_2145	chr10	78303132	78303665	+	0.000	0.000	target_1421
BGbg_2147	chr10	79068707	79069003	+	0.000	0.000	target_1422
BGbg_2153	chr10	79347275	79347530	+	0.000	0.000	target_1423
BGbg_2154	chr10	79445660	79446049	+	0.000	0.000	target_1424
BGbg_2155	chr10	79826662	79826890	+	0.000	0.000	target_1425
BGbg_2157	chr10	80047015	80047180	+	0.000	0.000	target_1426
BGbg_2159	chr10	80078882	80079050	+	0.000	0.000	target_1427
BGbg_2160	chr10	80079170	80079348	+	0.000	0.000	target_1428
BGbg_2161	chr10	80207263	80207462	+	0.000	0.000	target_1429
BGbg_2162	chr10	80408291	80408605	+	0.000	0.000	target_1430
BGbg_2164	chr10	80453881	80454056	+	0.000	0.000	target_1431
BGbg_2165	chr10	80454104	80454332	+	0.000	0.000	target_1432
BGbg_2168	chr10	80662799	80663145	+	0.000	0.000	target_1433
BGbg_2169	chr10	80699580	80699795	+	0.000	0.000	target_1434
BGbg_2170	chr10	81019281	81019443	+	0.000	0.000	target_1435
BGbg_2171	chr10	81414235	81414385	+	0.000	0.000	target_1436
BGbg_2172	chr10	84139257	84139616	+	0.000	0.000	target_1437
BGbg_2173	chr10	84139691	84139855	+	0.000	0.000	target_1438
BGbg_2174	chr10	84328311	84328707	+	0.000	0.000	target_1439
BGbg_2175	chr10	84328855	84329034	+	0.000	0.000	target_1440
BGbg_2176	chr10	84429991	84430210	+	0.000	0.000	target_1441
BGbg_2177	chr10	84613363	84613625	+	0.000	0.000	target_1442
